"source","source_label","hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","rbf","RBF",0.043996922613374,0.0104290645084784,0.932183224271267,0.0888002368736361,0.134489515169542,0.0127736216826501,-0.491749886696238
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0454199020051326,0.0100146064324208,0.969660916121356,0.156248507267657,0.155321609161214,0.0152457159213043,-1.63682386103717
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0442674515135897,0.0103191367596715,0.956573468173706,0.11851325623603,0.140594512195122,0.0137970816529872,-1.41260387502375
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0441060727850698,0.010350955537371,0.94824509220702,0.10733606432718,0.136497248661511,0.0134001530450635,-1.20726894973554
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","rbf","RBF",0.0629837604445558,0.0234312441987644,0.896490184414039,0.105758763842115,0.0834633402736466,0.0210563198256142,2.4419677722012
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0484143656867064,0.0190543668883339,0.984533016061868,0.279293426423431,0.162729402141582,0.0233668747529279,-1.44119411119847
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0554284781710813,0.0200545075439283,0.940511600237954,0.153353899386777,0.120807183224271,0.0198166058721645,-0.860075072701979
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0583870139462161,0.021058256596627,0.930993456276026,0.130412082452322,0.10652996728138,0.0199715494834947,-0.0385043458376166
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","rbf","RBF",0.0347075505124217,0.0167886112922994,0.96192742415229,0.193119706013361,0.122599271267103,0.0188322980293925,-1.45744764080027
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0404405531590524,0.016571448092087,0.990481856038073,0.475981947154314,0.177155339083879,0.0330845739059913,-1.13400088400763
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0328913382179828,0.0139051591292244,0.980963712076145,0.302196658054713,0.167814173111243,0.0227489676157032,-1.53836896931312
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0328003010560628,0.0143039221833398,0.979773944080904,0.257445066648768,0.156065214158239,0.0206670717483609,-1.62641228034545
"ring","Ring-shaped source","multistart_eb","Multi-start EB","rbf","RBF",0.161347814700346,0.102883792426906,0.694824509220702,0.282252231670924,0.169959473527662,0.0890070206460826,2.37567129559658
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.159305631625389,0.0970493305768046,0.892325996430696,0.56570856582114,0.0634603658536585,0.0836968708645949,-0.353390899046059
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.158849547312733,0.0990636421424645,0.777513384889946,0.383624396740543,0.114248587150506,0.0844639285005014,0.256797869829404
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.159626647397255,0.100232767866948,0.741820345032719,0.341595217715749,0.136854179060083,0.0858361215891849,0.758350734309539
"edge","Moving-edge source","multistart_eb","Multi-start EB","rbf","RBF",0.188722984293778,0.123826441727352,0.714455681142177,0.268913502644844,0.209519259369423,0.102403408993679,4.51063692995286
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.168359621028885,0.0986152289330689,0.899464604402142,0.577769417423463,0.0961046252230815,0.0835537145168595,-0.361316959467682
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.177791281648352,0.109222129544784,0.808447352766211,0.340524509284599,0.0911373438429506,0.089377973543279,0.898466439922992
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.181642434996153,0.114060471414784,0.784651992861392,0.301584967758719,0.132704863176681,0.0936256933896865,1.96719229687486
"sine","Sine-cosine source","multistart_eb","Multi-start EB","rbf","RBF",0.0437080086609301,0.0319495562630873,0.229625223081499,0.0272306312866149,0.624302126710292,0.0288067528683056,27.1694222930252
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0561603322575786,0.0409341259428138,1,0.451348165387003,0.164514054134444,0.0360908046874406,-1.160365601738
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0427402670141717,0.0330469666981311,0.796549672813801,0.107848919681601,0.16059005056514,0.0243399507126457,-1.02101707442611
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0417642776783903,0.0315258588475936,0.441403926234384,0.05341341865074,0.463386005353956,0.0262906184680226,6.91290912266962
