"source","source_label","hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","rbf","RBF",0.055905016052365,0.0211634454231728,0.869125520523498,0.0710186227779552,0.0518601279000595,0.0172363166512623,3.75828887849943
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0551456868112367,0.0216948496558753,0.964306960142772,0.136253676328842,0.105871876859013,0.0180384018913091,-1.06458274858163
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0553548517828162,0.0216485468881548,0.91017251635931,0.0967339703913469,0.0703758923259964,0.0173929997952822,0.265208722701478
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0554961176118862,0.0214935630972469,0.896490184414039,0.0867907677794891,0.0602628643664485,0.0172866264825523,1.10592090345501
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","rbf","RBF",0.110453003843739,0.0704400508752172,0.88459250446163,0.313155247382051,0.0413009369422963,0.0534000391669692,-0.229976755590762
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.104755640951109,0.0686521365844422,0.990481856038073,0.650907204693212,0.153806142177275,0.0581523541388985,-0.672168711645719
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.104251235128788,0.0662997253802387,0.98691255205235,0.428585166750351,0.0909997769185009,0.0504630719808539,-0.765248321942568
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.105375033597362,0.0667363273543954,0.980963712076145,0.379527579173254,0.0609581350386675,0.0501972158266395,-0.674082348117597
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","rbf","RBF",0.0889003854545918,0.0647667054958488,0.960737656157049,0.392644698052704,0.0590954045211184,0.0489704307924886,-0.926730031625222
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.093386116952982,0.0684058900096702,0.994051160023795,0.800571317697385,0.164662775133849,0.0638322247259048,-0.558172521266705
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.091832819597664,0.0688623330837877,0.981558596073766,0.566087783942318,0.119154149315883,0.0549528235864061,-0.794012979987675
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0908530155458796,0.0678121710377503,0.975014872099941,0.500649204271563,0.100369199881023,0.0526354573004313,-0.857706770789217
"ring","Ring-shaped source","multistart_eb","Multi-start EB","rbf","RBF",0.228852566381647,0.158662411237434,0.529446757882213,0.256655367394061,0.357199211778703,0.13700471926939,12.8099671540785
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.225813247755084,0.156476739563326,0.814396192742415,0.514436413786674,0.108388979773944,0.122712240327244,0.717461021887275
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.228135450588975,0.1581356713617,0.663295657346817,0.341142723881873,0.253689396192742,0.130855314782317,4.0550339104518
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.228774757206907,0.158667142163701,0.608566329565735,0.303759935081586,0.299941627007733,0.133605674240487,6.41817184276876
"edge","Moving-edge source","multistart_eb","Multi-start EB","rbf","RBF",0.291567754457159,0.223193258945988,0.588935157644259,0.461000313137624,0.307600758477097,0.182110929259328,5.18601180169434
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.28012490882434,0.211045982190423,0.892325996430696,1.00957431195186,0.0316340719809637,0.157054855432455,0.228973653922147
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.286018427774803,0.215112407563364,0.691255205234979,0.571793363459761,0.224093917311124,0.171439791685522,2.03686780996378
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.288422929423637,0.218536091212139,0.632956573468174,0.50908973994815,0.267148646638905,0.176696429303082,3.37880862512721
"sine","Sine-cosine source","multistart_eb","Multi-start EB","rbf","RBF",0.123904891221998,0.0979507029073815,1,0.527045243974806,0.0225747323022011,0.0681309970936545,-0.753369706345904
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.168992787815415,0.138985283848106,1,1.4022433063502,0.166670508625818,0.11414458404578,-0.00308818271101666
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.140587028975246,0.113404718619284,1,0.803983631079275,0.0906740779298037,0.0825067662333653,-0.460096505786559
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.133036143910734,0.106256533419443,1,0.67634287746714,0.0581041790600833,0.0757693219240063,-0.590713583433969
