"source","source_label","RMSE","MAE","delta","tau","residual_norm","target_norm","discrepancy_ratio","discrepancy_status"
"spike","Hidden narrow spike",0.0567046292157628,0.0140352827412298,4.04040109252229e-05,1.05,0.00163824733882946,0.0016382473388318,1.0499999999985,"root located"
"mixture","Broad plus sharp source",0.0887362575617206,0.0531603643946358,4.98827980357105e-05,1.05,0.0153838664133934,0.0153838664133935,1.05,"root located"
"dipole","Positive-negative dipole",0.114950853740404,0.0597795906124866,1.47437174769197e-05,1.05,0.00427263153029776,0.00427263153032749,1.04999999999269,"root located"
"ring","Ring-shaped source",0.22186496639362,0.143785292278748,5.10481597601767e-05,1.05,0.0125394842545056,0.0125394842545056,1.05,"root located"
"edge","Moving-edge source",0.422660736604069,0.315999631111482,3.9515009141425e-05,1.05,0.0361503228473582,0.0361503228473583,1.05,"root located"
"sine","Sine-cosine source",0.321291126328687,0.239491514806335,3.59411739885123e-05,1.05,0.0208242582951966,0.0208242582951895,1.05000000000036,"root located"
