"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"spike","multistart_eb","rbf","log_ell",-2.00609220340694,"ell",0.134513299551225
"spike","multistart_eb","rbf","log_sigma_f",-3.40417483155174,"sigma_f",0.0332342326106108
"spike","multistart_eb","rbf","log_sigma_n",-8.59895982140754,"sigma_n",0.000184297396206054
"spike","multistart_eb","matern05","log_ell",-2.24872731620274,"ell",0.10553344984226
"spike","multistart_eb","matern05","log_sigma_f",-3.10968537314014,"sigma_f",0.0446149902065573
"spike","multistart_eb","matern05","log_sigma_n",-8.66748028090246,"sigma_n",0.000172092182336172
"spike","multistart_eb","matern15","log_ell",-2.10138944745505,"ell",0.122286399630664
"spike","multistart_eb","matern15","log_sigma_f",-3.28381714266529,"sigma_f",0.0374848981669564
"spike","multistart_eb","matern15","log_sigma_n",-8.63065805439176,"sigma_n",0.000178547112786293
"spike","multistart_eb","matern25","log_ell",-2.06330009644507,"ell",0.127034052766469
"spike","multistart_eb","matern25","log_sigma_f",-3.33068553429495,"sigma_f",0.035768576075302
"spike","multistart_eb","matern25","log_sigma_n",-8.61993931501048,"sigma_n",0.000180471206262009
"mixture","multistart_eb","rbf","log_ell",-1.21833362044601,"ell",0.295722542566313
"mixture","multistart_eb","rbf","log_sigma_f",-1.47353150606759,"sigma_f",0.229114934016283
"mixture","multistart_eb","rbf","log_sigma_n",-6.17054037350176,"sigma_n",0.00209010625726364
"mixture","multistart_eb","matern05","log_ell",-1.16558914248377,"ell",0.311738949262604
"mixture","multistart_eb","matern05","log_sigma_f",-1.28541028081293,"sigma_f",0.276537102486783
"mixture","multistart_eb","matern05","log_sigma_n",-6.21954676044864,"sigma_n",0.00199014702622728
"mixture","multistart_eb","matern15","log_ell",-1.16184753191752,"ell",0.312907539851204
"mixture","multistart_eb","matern15","log_sigma_f",-1.4126313217912,"sigma_f",0.243501708077719
"mixture","multistart_eb","matern15","log_sigma_n",-6.19360374775346,"sigma_n",0.00204245298929209
"mixture","multistart_eb","matern25","log_ell",-1.17409697461433,"ell",0.309097977018133
"mixture","multistart_eb","matern25","log_sigma_f",-1.44001103745233,"sigma_f",0.236925143617712
"mixture","multistart_eb","matern25","log_sigma_n",-6.184981772079,"sigma_n",0.0020601391043458
"dipole","multistart_eb","rbf","log_ell",-2.38876126638155,"ell",0.0917432589774958
"dipole","multistart_eb","rbf","log_sigma_f",-1.70176345133536,"sigma_f",0.182361654432413
"dipole","multistart_eb","rbf","log_sigma_n",-7.77105492100205,"sigma_n",0.000421768100015754
"dipole","multistart_eb","matern05","log_ell",-2.72077003111791,"ell",0.0658240483407472
"dipole","multistart_eb","matern05","log_sigma_f",-1.37614417805702,"sigma_f",0.252550467725824
"dipole","multistart_eb","matern05","log_sigma_n",-8.13042035617092,"sigma_n",0.000294444403266188
