"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"spike","multistart_eb","rbf","log_ell",-2.63432866926147,"ell",0.0717671327222382
"spike","multistart_eb","rbf","log_sigma_f",-3.10418234443945,"sigma_f",0.0448611845641545
"spike","multistart_eb","rbf","log_sigma_n",-17.6191689896438,"sigma_n",2.22890794398885e-08
"spike","multistart_eb","matern05","log_ell",-2.66466068565546,"ell",0.0696229735993804
"spike","multistart_eb","matern05","log_sigma_f",-2.95657682183612,"sigma_f",0.0519966065160919
"spike","multistart_eb","matern05","log_sigma_n",-13.1752725677082,"sigma_n",1.89693227698699e-06
"spike","multistart_eb","matern15","log_ell",-2.63128077478613,"ell",0.0719862050546565
"spike","multistart_eb","matern15","log_sigma_f",-3.03545694447622,"sigma_f",0.0480527004421365
"spike","multistart_eb","matern15","log_sigma_n",-13.2371108630239,"sigma_n",1.78318251019417e-06
"spike","multistart_eb","matern25","log_ell",-2.62683582650185,"ell",0.0723068922042041
"spike","multistart_eb","matern25","log_sigma_f",-3.06008104235205,"sigma_f",0.0468838954848575
"spike","multistart_eb","matern25","log_sigma_n",-13.4276042709683,"sigma_n",1.47389165500138e-06
"mixture","multistart_eb","rbf","log_ell",-1.56722081062554,"ell",0.208624183521499
"mixture","multistart_eb","rbf","log_sigma_f",-1.69414327132134,"sigma_f",0.183756591151302
"mixture","multistart_eb","rbf","log_sigma_n",-8.73751237912331,"sigma_n",0.00016045253694075
"mixture","multistart_eb","matern05","log_ell",-0.918454636963289,"ell",0.399135373786262
"mixture","multistart_eb","matern05","log_sigma_f",-1.62638210478184,"sigma_f",0.196639710621362
"mixture","multistart_eb","matern05","log_sigma_n",-15.3794766394111,"sigma_n",2.09304304944129e-07
"mixture","multistart_eb","matern15","log_ell",-1.24463251069265,"ell",0.288046742781016
"mixture","multistart_eb","matern15","log_sigma_f",-1.65296297988334,"sigma_f",0.191481710799966
"mixture","multistart_eb","matern15","log_sigma_n",-9.02655517011462,"sigma_n",0.000120175766006259
"mixture","multistart_eb","matern25","log_ell",-1.35391673673981,"ell",0.258226870678959
"mixture","multistart_eb","matern25","log_sigma_f",-1.66548046661252,"sigma_f",0.189099780021082
"mixture","multistart_eb","matern25","log_sigma_n",-8.89642514848977,"sigma_n",0.000136877369176703
"dipole","multistart_eb","rbf","log_ell",-2.30509944116626,"ell",0.0997488810153552
"dipole","multistart_eb","rbf","log_sigma_f",-1.79640713162736,"sigma_f",0.165893853545137
"dipole","multistart_eb","rbf","log_sigma_n",-16.6605660433181,"sigma_n",5.81310412289456e-08
"dipole","multistart_eb","matern05","log_ell",-2.16704857977664,"ell",0.11451510082188
"dipole","multistart_eb","matern05","log_sigma_f",-1.66012110543837,"sigma_f",0.190115954631267
"dipole","multistart_eb","matern05","log_sigma_n",-16.2596958538401,"sigma_n",8.67968198312492e-08
"dipole","multistart_eb","matern15","log_ell",-2.18006887013683,"ell",0.113033745722845
"dipole","multistart_eb","matern15","log_sigma_f",-1.74078384751395,"sigma_f",0.175382873294592
"dipole","multistart_eb","matern15","log_sigma_n",-16.3472678102506,"sigma_n",7.95191622093232e-08
"dipole","multistart_eb","matern25","log_ell",-2.20678816009469,"ell",0.110053555873639
"dipole","multistart_eb","matern25","log_sigma_f",-1.76093216198477,"sigma_f",0.171884564865224
"dipole","multistart_eb","matern25","log_sigma_n",-16.6605660433181,"sigma_n",5.81310412289456e-08
"ring","multistart_eb","rbf","log_ell",-2.1060484793478,"ell",0.12171798854561
"ring","multistart_eb","rbf","log_sigma_f",-1.56723988826283,"sigma_f",0.20862020350296
"ring","multistart_eb","rbf","log_sigma_n",-8.1472655399734,"sigma_n",0.000289525975388331
"ring","multistart_eb","matern05","log_ell",-1.89073043497521,"ell",0.150961500994686
"ring","multistart_eb","matern05","log_sigma_f",-1.42907365363889,"sigma_f",0.239530707902366
"ring","multistart_eb","matern05","log_sigma_n",-8.4496695991128,"sigma_n",0.000213971099931149
"ring","multistart_eb","matern15","log_ell",-1.98423828305799,"ell",0.13748529912334
"ring","multistart_eb","matern15","log_sigma_f",-1.52156226622572,"sigma_f",0.21837046752153
"ring","multistart_eb","matern15","log_sigma_n",-8.23857212309514,"sigma_n",0.000264261312816038
