"hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0867823051809911,0.0476618946244269,0.954788816180845,0.417032084792121,0.13589071485227,0.0461087154556212,-1.01136696517772
"multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0858948710009937,0.0482837117834428,0.877553043823121,0.234357075495476,0.133362333928217,0.0428238202528708,-0.605187056216089
"multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0870524191599646,0.0493443258485138,0.806166964108666,0.199186306129822,0.187545112036486,0.0437232730045583,0.613217412798018
"multistart_eb","Multi-start EB","rbf","RBF",0.0901379831869185,0.0523468026009067,0.729129486416815,0.160400534348561,0.229917583779496,0.046100819046301,7.90011496293757
