"hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0862269874586505,0.047179025871972,0.955482847511402,0.416939524859445,0.136621926432679,0.0458011234232115,-1.01433706272673
"multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0853646531750566,0.0476648122520537,0.876859012492564,0.23346978098305,0.138604749157248,0.0424338486789638,-0.591644727852796
"multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0863373210300836,0.0486660927534487,0.809042236763831,0.198958351995956,0.188288717033512,0.0432235886545662,0.511561780763632
"multistart_eb","Multi-start EB","rbf","RBF",0.0888018927706146,0.0514087697582076,0.743704144358517,0.160689771200747,0.220362259567718,0.0452414643122465,4.56445352930657
