"source","source_label","RMSE","MAE","delta","tau","residual_norm","target_norm","discrepancy_ratio","discrepancy_status"
"spike","Hidden narrow spike",0.0542128192499911,0.0165092319071308,1.72563013384499e-05,1.05,0.0016382473388318,0.0016382473388318,1.05,"root located"
"mixture","Broad plus sharp source",0.102133536856389,0.0663662044974118,5.37835214947019e-05,1.05,0.0153838664133934,0.0153838664133935,1.05,"root located"
"dipole","Positive-negative dipole",0.109905563094927,0.0576854174017325,1.1180543688298e-05,1.05,0.0042726315303275,0.00427263153032749,1.05,"root located"
"ring","Ring-shaped source",0.221847604717799,0.141250033877007,3.91120900946981e-05,1.05,0.0125394842545053,0.0125394842545056,1.04999999999998,"root located"
"edge","Moving-edge source",0.374440800892572,0.287472128635861,3.22196267641896e-05,1.05,0.0361503228473582,0.0361503228473583,1.05,"root located"
"sine","Sine-cosine source",0.332340664508708,0.240837037783349,3.27421698351221e-05,1.05,0.0208242582951889,0.0208242582951895,1.04999999999997,"root located"
