"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"dipole","multistart_eb","matern05","log_sigma_f",-1.06731491117303,"sigma_f",0.343930763358424
"dipole","multistart_eb","matern05","log_sigma_n",-8.13412232508766,"sigma_n",0.000293356394367708
"dipole","multistart_eb","matern15","log_ell",-3.08280788174591,"ell",0.0458303894977725
"dipole","multistart_eb","matern15","log_sigma_f",-1.19787581652137,"sigma_f",0.301834683679954
"dipole","multistart_eb","matern15","log_sigma_n",-7.8662080870687,"sigma_n",0.000383485753273482
"dipole","multistart_eb","matern25","log_ell",-3.02546251391076,"ell",0.0485353677951188
"dipole","multistart_eb","matern25","log_sigma_f",-1.24555636805177,"sigma_f",0.287780751565818
"dipole","multistart_eb","matern25","log_sigma_n",-7.81120063398113,"sigma_n",0.000405171293248738
"ring","multistart_eb","rbf","log_ell",-1.28295465087623,"ell",0.277217009732893
"ring","multistart_eb","rbf","log_sigma_f",-1.59315501653503,"sigma_f",0.203283236941679
"ring","multistart_eb","rbf","log_sigma_n",-6.24071820406474,"sigma_n",0.00194845563144698
"ring","multistart_eb","matern05","log_ell",-1.82191274972708,"ell",0.161716132428755
"ring","multistart_eb","matern05","log_sigma_f",-1.24650990936212,"sigma_f",0.287506471520335
"ring","multistart_eb","matern05","log_sigma_n",-6.33971209352207,"sigma_n",0.00176481026400599
"ring","multistart_eb","matern15","log_ell",-1.60832970917282,"ell",0.200221763509082
"ring","multistart_eb","matern15","log_sigma_f",-1.45410651786471,"sigma_f",0.23360899614738
"ring","multistart_eb","matern15","log_sigma_n",-6.29851577878734,"sigma_n",0.0018390322831424
"ring","multistart_eb","matern25","log_ell",-1.53428773666314,"ell",0.215609207024648
"ring","multistart_eb","matern25","log_sigma_f",-1.51305089652134,"sigma_f",0.220237031543014
"ring","multistart_eb","matern25","log_sigma_n",-6.2819550420206,"sigma_n",0.00186974159525312
"edge","multistart_eb","rbf","log_ell",0.182321556793955,"ell",1.2
"edge","multistart_eb","rbf","log_sigma_f",0.0581463108284373,"sigma_f",1.05987005483235
"edge","multistart_eb","rbf","log_sigma_n",-5.25102553038985,"sigma_n",0.0052421396680892
"edge","multistart_eb","matern05","log_ell",0.182321556793955,"ell",1.2
"edge","multistart_eb","matern05","log_sigma_f",-0.344062005572022,"sigma_f",0.708884971868582
"edge","multistart_eb","matern05","log_sigma_n",-5.27107235020481,"sigma_n",0.00513809777753092
"edge","multistart_eb","matern15","log_ell",0.182321556793955,"ell",1.2
"edge","multistart_eb","matern15","log_sigma_f",-0.235585817704144,"sigma_f",0.790107854857151
"edge","multistart_eb","matern15","log_sigma_n",-5.24954747710637,"sigma_n",0.00524989355875828
"edge","multistart_eb","matern25","log_ell",0.182321556793955,"ell",1.2
"edge","multistart_eb","matern25","log_sigma_f",-0.138393764720626,"sigma_f",0.870755751336154
"edge","multistart_eb","matern25","log_sigma_n",-5.24842410948606,"sigma_n",0.00525579443299721
"sine","multistart_eb","rbf","log_ell",-1.73725893518945,"ell",0.176002173394217
"sine","multistart_eb","rbf","log_sigma_f",-0.710353472642134,"sigma_f",0.491470445397608
"sine","multistart_eb","rbf","log_sigma_n",-6.08630182183703,"sigma_n",0.00227380231116479
"sine","multistart_eb","matern05","log_ell",-1.94236213480532,"ell",0.143364902271877
"sine","multistart_eb","matern05","log_sigma_f",-0.492982292281732,"sigma_f",0.610802084881359
"sine","multistart_eb","matern05","log_sigma_n",-6.16206139843284,"sigma_n",0.00210790356093241
"sine","multistart_eb","matern15","log_ell",-1.76696550411326,"ell",0.170850648600381
"sine","multistart_eb","matern15","log_sigma_f",-0.643490540403966,"sigma_f",0.525455097029788
"sine","multistart_eb","matern15","log_sigma_n",-6.11487872997899,"sigma_n",0.00220974372883612
"sine","multistart_eb","matern25","log_ell",-1.73600847141706,"ell",0.176222395397031
"sine","multistart_eb","matern25","log_sigma_f",-0.673402901075026,"sigma_f",0.509970243484379
"sine","multistart_eb","matern25","log_sigma_n",-6.10298236447062,"sigma_n",0.00223618863516937
