"hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"multistart_eb","Multi-start EB","matern05","Matern 0.5",0.168626020121442,0.121974717602793,0.97015665278604,0.977829545987702,0.111912180249851,0.101515588648805,-0.249458971471176
"multistart_eb","Multi-start EB","matern15","Matern 1.5",0.170068957832287,0.124166980308693,0.886972040452112,0.673330687341714,0.136154074955384,0.101006742536975,0.244146675798733
"multistart_eb","Multi-start EB","matern25","Matern 2.5",0.170308624551997,0.124889901721229,0.859508229228634,0.602524012895353,0.153504858219314,0.101871851769366,0.922417474023183
"multistart_eb","Multi-start EB","rbf","RBF",0.170404723772351,0.123766282790097,0.810727741423756,0.506778876750982,0.195467107872298,0.102960352094801,3.18866812674575
