"iteration","batch","batch_acceptance","gain","log_scale","scale","min_eigenvalue","max_eigenvalue","source","chain"
1200,23,0.18,0.152392396370317,0.893632220151623,2.44399066110836,0.0510648124177086,0.521579561207808,"ring",2
100,1,0.56,1,0.961588686698657,2.615848938481,0.0409839292982717,0.230570980712323,"ring",3
150,2,0.24,0.659753955386447,0.965547210430976,2.62622436071322,0.0456926330044879,0.292527943568805,"ring",3
200,3,0.3,0.517281857971787,0.999687813057114,2.71743334881414,0.0560986998132682,0.439204235921143,"ring",3
250,4,0.2,0.435275281648062,0.984888453481079,2.6775132004859,0.055463303979399,0.439616693030455,"ring",3
300,5,0.24,0.380730787743176,0.987172838207539,2.68363666225436,0.0609089809430848,0.449644641743975,"ring",3
350,6,0.14,0.341278751846537,0.955092635533964,2.59891132330695,0.0522161085843121,0.411781098748181,"ring",3
400,7,0.3,0.311129489211826,0.975627181821945,2.65283049640094,0.0545426314581776,0.432320934634039,"ring",3
450,8,0.18,0.287174588749259,0.960119754029485,2.61200925332755,0.0485994116309785,0.449738469821691,"ring",3
500,9,0.2,0.267580520586744,0.951022016329535,2.58835364768061,0.0464781079614172,0.479180110673909,"ring",3
550,10,0.16,0.251188643150958,0.932434056736364,2.54068583086771,0.0429291632505774,0.465103093717135,"ring",3
600,11,0.2,0.237227148661716,0.924368333681866,2.52027578412906,0.0417232375044716,0.455282870651945,"ring",3
650,12,0.26,0.225160006420102,0.930222493848789,2.53507315305778,0.0407422158837725,0.4576546154937,"ring",3
700,13,0.1,0.214602110453007,0.901465811048086,2.46321106821684,0.0393168915176137,0.44679076133312,"ring",3
750,14,0.26,0.205268911144867,0.906802802737852,2.47639234812133,0.0379165335604564,0.447119607954602,"ring",3
800,15,0.28,0.196945129270852,0.915862278684311,2.49892909645779,0.0390440241472736,0.46177676924832,"ring",3
850,16,0.3,0.1894645708138,0.928366940358022,2.53037355074943,0.0390331668652096,0.468431713432893,"ring",3
900,17,0.1,0.182696676564573,0.90388558569837,2.46917870116962,0.0364138006332581,0.441126288936125,"ring",3
950,18,0.14,0.176537306841469,0.887291078855271,2.42854200382458,0.0346870748535749,0.430791121425178,"ring",3
1000,19,0.16,0.170902273217667,0.874644310637164,2.39802219127104,0.0330377330574358,0.410995928765238,"ring",3
1050,20,0.32,0.165722700866999,0.888896462911726,2.43244387760292,0.033253762188963,0.412572970935087,"ring",3
1100,21,0.44,0.160941640249306,0.922050440803083,2.51444081985994,0.03770906222617,0.438744057329965,"ring",3
1150,22,0.22,0.156511549654616,0.919859279107918,2.50893730519792,0.0385834331444884,0.486363607328564,"ring",3
1200,23,0.16,0.152392396370317,0.908582241776515,2.48080286029561,0.0377357636399551,0.50036555983298,"ring",3
100,1,0.72,1,1.12158868669866,3.06972716617984,0.0234175886378663,0.220074241861584,"ring",4
150,2,0.4,0.659753955386447,1.23110784329281,3.42502182272629,0.0510944514313868,0.507715663790034,"ring",4
200,3,0.3,0.517281857971787,1.26524844591895,3.54397311239813,0.0566792557626352,0.657707930204372,"ring",4
250,4,0.22,0.435275281648062,1.25915459197587,3.52244232723191,0.0735326081147852,0.710385955616512,"ring",4
300,5,0.16,0.380730787743176,1.23098051368288,3.42458574379707,0.0675014926356594,0.681142192759591,"ring",4
350,6,0.14,0.341278751846537,1.1989003110093,3.31646783350815,0.0631689631440597,0.646288725963646,"ring",4
400,7,0.26,0.311129489211826,1.20698967772881,3.34340476248417,0.0592789141458509,0.650108336390592,"ring",4
450,8,0.1,0.287174588749259,1.16850828283641,3.21718991984818,0.051837333330643,0.616090576898304,"ring",4
500,9,0.12,0.267580520586744,1.13800410348952,3.12053388287739,0.0479141497351112,0.560181702493612,"ring",4
550,10,0.18,0.251188643150958,1.12443991675937,3.07849215411486,0.0475184526706161,0.537339901362637,"ring",4
600,11,0.16,0.237227148661716,1.1068851077584,3.02492140025484,0.0429399294871132,0.512788626416201,"ring",4
650,12,0.18,0.225160006420102,1.09472646741172,2.98836515633237,0.0412522718062233,0.511903308288649,"ring",4
700,13,0.34,0.214602110453007,1.11747429111974,3.05712304125722,0.0415024986630552,0.517138765310567,"ring",4
750,14,0.16,0.205268911144867,1.10228439169502,3.01103656037237,0.042979931287268,0.508353865603351,"ring",4
800,15,0.22,0.196945129270852,1.09952715988522,3.00274586951831,0.0444144691443032,0.558943136864097,"ring",4
850,16,0.22,0.1894645708138,1.09687465589383,2.99479162810651,0.0426627340577048,0.608078399940903,"ring",4
900,17,0.34,0.182696676564573,1.11624050360967,3.05335352690024,0.0444960226851231,0.653941801322468,"ring",4
950,18,0.34,0.176537306841469,1.13495345813487,3.11102874645527,0.045981591071721,0.693434655707786,"ring",4
1000,19,0.14,0.170902273217667,1.11888864445241,3.06144995258846,0.0480939066972877,0.753064091238209,"ring",4
1050,20,0.2,0.165722700866999,1.11325407262293,3.04424849984862,0.0485134023644444,0.728831096380828,"ring",4
1100,21,0.3,0.160941640249306,1.12387622087939,3.07675730977926,0.0487304731942185,0.728661112258741,"ring",4
1150,22,0.22,0.156511549654616,1.12168505918422,3.07002301767259,0.0496923493826499,0.71334106790282,"ring",4
1200,23,0.18,0.152392396370317,1.11345586978022,3.04486288253024,0.0490898565843655,0.698812692816231,"ring",4
