"source","source_label","RMSE","MAE","delta","tau","residual_norm","target_norm","discrepancy_ratio","discrepancy_status"
"spike","Hidden narrow spike",0.0555617710585467,0.0157880845200405,2.28751864079537e-05,1.05,0.00163824733883157,0.0016382473388318,1.04999999999985,"root located"
"mixture","Broad plus sharp source",0.10829486240567,0.0647814299320165,5.41932716422792e-05,1.05,0.0153838664133934,0.0153838664133935,1.05,"root located"
"dipole","Positive-negative dipole",0.101567775465727,0.0575843686009118,8.24654283394095e-06,1.05,0.00427263153033582,0.00427263153032749,1.05000000000205,"root located"
"ring","Ring-shaped source",0.224571959264832,0.141194297602884,7.22554055785219e-05,1.05,0.0125394842545056,0.0125394842545056,1.05,"root located"
"edge","Moving-edge source",0.429697355805196,0.332781516890933,4.3943661785077e-05,1.05,0.0361503228473582,0.0361503228473583,1.05,"root located"
"sine","Sine-cosine source",0.309921111112069,0.217027539316444,2.46689880862187e-05,1.05,0.0208242582952094,0.0208242582951895,1.05000000000101,"root located"
