"source","hyper_method","kernel","label","nominal","empirical","mean_width"
"spike","multistart_eb","rbf","RBF",0.5,0.462819750148721,0.0211750471826005
"spike","multistart_eb","rbf","RBF",0.6,0.558001189767995,0.0264220017066294
"spike","multistart_eb","rbf","RBF",0.7,0.654967281380131,0.0325379680236408
"spike","multistart_eb","rbf","RBF",0.8,0.757287328970851,0.0402332501857196
"spike","multistart_eb","rbf","RBF",0.9,0.823319452706722,0.0516388175640083
"spike","multistart_eb","rbf","RBF",0.95,0.845330160618679,0.0615314463070316
"spike","multistart_eb","rbf","RBF",0.975,0.861392028554432,0.0703669825945414
"spike","multistart_eb","rbf","RBF",0.99,0.88459250446163,0.0808660280176484
"spike","multistart_eb","matern05","Matern 0.5",0.5,0.790600832837597,0.0440741048408496
"spike","multistart_eb","matern05","Matern 0.5",0.6,0.857227840571089,0.0549952055965183
"spike","multistart_eb","matern05","Matern 0.5",0.7,0.888756692444973,0.0677250823393931
"spike","multistart_eb","matern05","Matern 0.5",0.8,0.914931588340274,0.0837421740543089
"spike","multistart_eb","matern05","Matern 0.5",0.9,0.949434860202261,0.107481916783814
"spike","multistart_eb","matern05","Matern 0.5",0.95,0.969066032123736,0.128072603199374
"spike","multistart_eb","matern05","Matern 0.5",0.975,0.979773944080904,0.146463039324627
"spike","multistart_eb","matern05","Matern 0.5",0.99,0.985722784057109,0.168315931774713
"spike","multistart_eb","matern15","Matern 1.5",0.5,0.625223081499108,0.0301590063876865
"spike","multistart_eb","matern15","Matern 1.5",0.6,0.739440809042237,0.0376320917433648
"spike","multistart_eb","matern15","Matern 1.5",0.7,0.809637120761452,0.046342885425713
"spike","multistart_eb","matern15","Matern 1.5",0.8,0.857227840571089,0.057303052922855
"spike","multistart_eb","matern15","Matern 1.5",0.9,0.888161808447353,0.0735476721886692
"spike","multistart_eb","matern15","Matern 1.5",0.95,0.91076740035693,0.0876374567770599
"spike","multistart_eb","matern15","Matern 1.5",0.975,0.925639500297442,0.10022165519871
"spike","multistart_eb","matern15","Matern 1.5",0.99,0.950029744199881,0.115175141500279
"spike","multistart_eb","matern25","Matern 2.5",0.5,0.566924449732302,0.0266736420244013
"spike","multistart_eb","matern25","Matern 2.5",0.6,0.674598453301606,0.0332830906591727
"spike","multistart_eb","matern25","Matern 2.5",0.7,0.767995240928019,0.0409872102659194
"spike","multistart_eb","matern25","Matern 2.5",0.8,0.836406900654372,0.05068075190944
"spike","multistart_eb","matern25","Matern 2.5",0.9,0.867935752528257,0.0650480408561983
"spike","multistart_eb","matern25","Matern 2.5",0.95,0.891136228435455,0.0775095213665477
"spike","multistart_eb","matern25","Matern 2.5",0.975,0.906603212373587,0.0886394107119796
"spike","multistart_eb","matern25","Matern 2.5",0.99,0.925044616299821,0.101864778136143
"mixture","multistart_eb","rbf","RBF",0.5,0.527662105889352,0.133927339127174
"mixture","multistart_eb","rbf","RBF",0.6,0.619274241522903,0.16711312860215
"mixture","multistart_eb","rbf","RBF",0.7,0.70493753718025,0.205795219270728
"mixture","multistart_eb","rbf","RBF",0.8,0.814396192742415,0.254466122098603
"mixture","multistart_eb","rbf","RBF",0.9,0.920880428316478,0.326603731853969
"mixture","multistart_eb","rbf","RBF",0.95,0.942296252230815,0.389172350147994
"mixture","multistart_eb","rbf","RBF",0.975,0.953004164187983,0.445055099997076
"mixture","multistart_eb","rbf","RBF",0.99,0.966686496133254,0.511459165346572
"mixture","multistart_eb","matern05","Matern 0.5",0.5,0.85960737656157,0.246979322105655
"mixture","multistart_eb","matern05","Matern 0.5",0.6,0.920880428316478,0.308178206825435
"mixture","multistart_eb","matern05","Matern 0.5",0.7,0.941106484235574,0.379512981287599
"mixture","multistart_eb","matern05","Matern 0.5",0.8,0.964901844140393,0.469268416324535
"mixture","multistart_eb","matern05","Matern 0.5",0.9,0.988697204045211,0.602299491770487
"mixture","multistart_eb","matern05","Matern 0.5",0.95,0.989292088042832,0.717684110266282
"mixture","multistart_eb","matern05","Matern 0.5",0.975,0.991671624033314,0.82073912326867
"mixture","multistart_eb","matern05","Matern 0.5",0.99,0.992266508030934,0.943196801827523
"mixture","multistart_eb","matern15","Matern 1.5",0.5,0.671029149315883,0.172098487052354
"mixture","multistart_eb","matern15","Matern 1.5",0.6,0.770374776918501,0.214742686492905
"mixture","multistart_eb","matern15","Matern 1.5",0.7,0.879833432480666,0.26444970914765
"mixture","multistart_eb","matern15","Matern 1.5",0.8,0.926829268292683,0.326992493875088
"mixture","multistart_eb","matern15","Matern 1.5",0.9,0.949434860202261,0.419690322260097
"mixture","multistart_eb","matern15","Matern 1.5",0.95,0.969660916121356,0.500091863988131
"mixture","multistart_eb","matern15","Matern 1.5",0.975,0.983938132064248,0.571901972096229
"mixture","multistart_eb","matern15","Matern 1.5",0.99,0.988697204045211,0.657232116451013
"mixture","multistart_eb","matern25","Matern 2.5",0.5,0.612135633551458,0.155677614374616
"mixture","multistart_eb","matern25","Matern 2.5",0.6,0.715050565139798,0.194252893852817
"mixture","multistart_eb","matern25","Matern 2.5",0.7,0.811421772754313,0.239217093347503
"mixture","multistart_eb","matern25","Matern 2.5",0.8,0.91017251635931,0.295792323551304
"mixture","multistart_eb","matern25","Matern 2.5",0.9,0.941701368233195,0.379645337182363
"mixture","multistart_eb","matern25","Matern 2.5",0.95,0.959547888161808,0.45237532117376
"mixture","multistart_eb","matern25","Matern 2.5",0.975,0.971445568114218,0.517333627953361
"mixture","multistart_eb","matern25","Matern 2.5",0.99,0.984533016061868,0.594521949215901
"dipole","multistart_eb","rbf","RBF",0.5,0.754907792980369,0.196920261833334
"dipole","multistart_eb","rbf","RBF",0.6,0.838191552647234,0.245715036635459
"dipole","multistart_eb","rbf","RBF",0.7,0.900654372397383,0.302591306054086
"dipole","multistart_eb","rbf","RBF",0.8,0.933967876264128,0.374154640254499
"dipole","multistart_eb","rbf","RBF",0.9,0.968471148126115,0.480222281810257
"dipole","multistart_eb","rbf","RBF",0.95,0.982153480071386,0.572220142570484
"dipole","multistart_eb","rbf","RBF",0.975,0.98750743604997,0.654387426740883
"dipole","multistart_eb","rbf","RBF",0.99,0.991671624033314,0.75202474277091
"dipole","multistart_eb","matern05","Matern 0.5",0.5,0.933372992266508,0.386369115316807
