"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"dipole","multistart_eb","rbf","log_ell",-2.5637288780522,"ell",0.0770170172690324
"dipole","multistart_eb","rbf","log_sigma_f",-1.54709616609933,"sigma_f",0.212865202419427
"dipole","multistart_eb","rbf","log_sigma_n",-7.29188750121714,"sigma_n",0.000681041372413665
"dipole","multistart_eb","matern05","log_ell",-3.04430925532021,"ell",0.0476292002441997
"dipole","multistart_eb","matern05","log_sigma_f",-1.1354648067519,"sigma_f",0.321272756877678
"dipole","multistart_eb","matern05","log_sigma_n",-7.51605756218223,"sigma_n",0.000544274108450923
"dipole","multistart_eb","matern15","log_ell",-2.80556808347324,"ell",0.060472408037347
"dipole","multistart_eb","matern15","log_sigma_f",-1.32370517651276,"sigma_f",0.266147349917883
"dipole","multistart_eb","matern15","log_sigma_n",-7.39366069921067,"sigma_n",0.000615139984361441
"dipole","multistart_eb","matern25","log_ell",-2.72870072194224,"ell",0.0653040827330923
"dipole","multistart_eb","matern25","log_sigma_f",-1.393585650916,"sigma_f",0.248183806792642
"dipole","multistart_eb","matern25","log_sigma_n",-7.36076753214809,"sigma_n",0.000635710344114345
"ring","multistart_eb","rbf","log_ell",-1.22469746702247,"ell",0.293846585159904
"ring","multistart_eb","rbf","log_sigma_f",-1.66895760798884,"sigma_f",0.188443395184491
"ring","multistart_eb","rbf","log_sigma_n",-6.4169499199211,"sigma_n",0.0016336313501185
"ring","multistart_eb","matern05","log_ell",-1.33080771041818,"ell",0.264263726509247
"ring","multistart_eb","matern05","log_sigma_f",-1.53991638696985,"sigma_f",0.21439902722988
"ring","multistart_eb","matern05","log_sigma_n",-6.44116332896434,"sigma_n",0.001594550614299
"ring","multistart_eb","matern15","log_ell",-1.21794377947501,"ell",0.295837849803737
"ring","multistart_eb","matern15","log_sigma_f",-1.65767680877496,"sigma_f",0.190581222819925
"ring","multistart_eb","matern15","log_sigma_n",-6.42321492964498,"sigma_n",0.00162342862727537
"ring","multistart_eb","matern25","log_ell",-1.20236066665922,"ell",0.300484031357775
"ring","multistart_eb","matern25","log_sigma_f",-1.67095678175561,"sigma_f",0.188067040416954
"ring","multistart_eb","matern25","log_sigma_n",-6.41911001185258,"sigma_n",0.00163010636473698
"edge","multistart_eb","rbf","log_ell",0.011219073771276,"ell",1.01128224359403
"edge","multistart_eb","rbf","log_sigma_f",-0.181165126362388,"sigma_f",0.83429758279589
"edge","multistart_eb","rbf","log_sigma_n",-5.28908788730461,"sigma_n",0.0050463610111139
"edge","multistart_eb","matern05","log_ell",0.182321556793955,"ell",1.2
"edge","multistart_eb","matern05","log_sigma_f",-0.516915544068331,"sigma_f",0.596357151405961
"edge","multistart_eb","matern05","log_sigma_n",-5.2913115591029,"sigma_n",0.00503515202761847
"edge","multistart_eb","matern15","log_ell",0.182321556793955,"ell",1.2
"edge","multistart_eb","matern15","log_sigma_f",-0.348381047645496,"sigma_f",0.705829870155433
"edge","multistart_eb","matern15","log_sigma_n",-5.28608369779513,"sigma_n",0.00506154403083972
"edge","multistart_eb","matern25","log_ell",0.182321556793955,"ell",1.2
"edge","multistart_eb","matern25","log_sigma_f",-0.235925354759596,"sigma_f",0.789839629501424
"edge","multistart_eb","matern25","log_sigma_n",-5.2870217842115,"sigma_n",0.00505679809153716
"sine","multistart_eb","rbf","log_ell",-1.47911809829409,"ell",0.227838530998232
"sine","multistart_eb","rbf","log_sigma_f",-0.640570709077607,"sigma_f",0.526991579325665
"sine","multistart_eb","rbf","log_sigma_n",-5.90097724709847,"sigma_n",0.00273676901194299
"sine","multistart_eb","matern05","log_ell",-1.59492867305633,"ell",0.20292300186389
"sine","multistart_eb","matern05","log_sigma_f",-0.532680005588059,"sigma_f",0.587029616990366
"sine","multistart_eb","matern05","log_sigma_n",-5.91386584194371,"sigma_n",0.00270172224192348
"sine","multistart_eb","matern15","log_ell",-1.41713156930308,"ell",0.242408352153186
"sine","multistart_eb","matern15","log_sigma_f",-0.617213350644588,"sigma_f",0.539445590737241
"sine","multistart_eb","matern15","log_sigma_n",-5.90017733999393,"sigma_n",0.00273895904871533
"sine","multistart_eb","matern25","log_ell",-1.40509832097132,"ell",0.245342932911549
"sine","multistart_eb","matern25","log_sigma_f",-0.621731856177875,"sigma_f",0.537013601466879
"sine","multistart_eb","matern25","log_sigma_n",-5.89898750038647,"sigma_n",0.00274221991024112
