"source","hyper_method","kernel","convergence","runtime_seconds","log_marginal","log_prior","log_target","laplace_log_evidence","min_hessian_eigenvalue","regularised_hessian_eigenvalues"
"spike","multistart_eb","rbf",0,5.08,357.09754222307,NA,357.09754222307,NA,NA,NA
"spike","multistart_eb","matern05",0,5.12,355.394904272276,NA,355.394904272276,NA,NA,NA
"spike","multistart_eb","matern15",0,5.57,356.234674234622,NA,356.234674234622,NA,NA,NA
"spike","multistart_eb","matern25",0,6.59,356.501702356527,NA,356.501702356527,NA,NA,NA
"mixture","multistart_eb","rbf",0,6.68,296.720212794968,NA,296.720212794968,NA,NA,NA
"mixture","multistart_eb","matern05",0,4.78,296.367599640671,NA,296.367599640671,NA,NA,NA
"mixture","multistart_eb","matern15",0,5.34,296.940253718129,NA,296.940253718129,NA,NA,NA
"mixture","multistart_eb","matern25",0,4.7,296.971730738327,NA,296.971730738327,NA,NA,NA
"dipole","multistart_eb","rbf",0,12.43,295.121788632572,NA,295.121788632572,NA,NA,NA
"dipole","multistart_eb","matern05",0,11.06,291.00238731357,NA,291.00238731357,NA,NA,NA
"dipole","multistart_eb","matern15",0,11.24,293.131724079598,NA,293.131724079598,NA,NA,NA
"dipole","multistart_eb","matern25",0,11.39,293.776682017905,NA,293.776682017905,NA,NA,NA
"ring","multistart_eb","rbf",0,6.86,274.939866660094,NA,274.939866660094,NA,NA,NA
"ring","multistart_eb","matern05",0,5.67,274.867520495563,NA,274.867520495563,NA,NA,NA
"ring","multistart_eb","matern15",0,4.48,274.869098432879,NA,274.869098432879,NA,NA,NA
"ring","multistart_eb","matern25",0,4.59,274.864865829756,NA,274.864865829756,NA,NA,NA
"edge","multistart_eb","rbf",0,5.66,245.860067331468,NA,245.860067331468,NA,NA,NA
"edge","multistart_eb","matern05",0,5.33,248.714996936898,NA,248.714996936898,NA,NA,NA
"edge","multistart_eb","matern15",0,4.02000000000001,248.034868316158,NA,248.034868316158,NA,NA,NA
"edge","multistart_eb","matern25",0,3.76999999999998,247.496579188441,NA,247.496579188441,NA,NA,NA
"sine","multistart_eb","rbf",0,5.13,289.44070966439,NA,289.44070966439,NA,NA,NA
"sine","multistart_eb","matern05",0,8.83000000000001,271.582569431047,NA,271.582569431047,NA,NA,NA
"sine","multistart_eb","matern15",0,5.12,280.033475078398,NA,280.033475078398,NA,NA,NA
"sine","multistart_eb","matern25",0,5.78,283.412995614796,NA,283.412995614796,NA,NA,NA
