"source","hyper_method","kernel","label","nominal","empirical","mean_width"
"spike","multistart_eb","rbf","RBF",0.5,0.787626412849494,0.0245619396261866
"spike","multistart_eb","rbf","RBF",0.6,0.829863176680547,0.0306481305625847
"spike","multistart_eb","rbf","RBF",0.7,0.856632956573468,0.0377423294155468
"spike","multistart_eb","rbf","RBF",0.8,0.874479476502082,0.0466684514799529
"spike","multistart_eb","rbf","RBF",0.9,0.891136228435455,0.059898309006699
"spike","multistart_eb","rbf","RBF",0.95,0.905413444378346,0.0713732373898609
"spike","multistart_eb","rbf","RBF",0.975,0.914931588340274,0.081621994192496
"spike","multistart_eb","rbf","RBF",0.99,0.926829268292683,0.093800333989861
"spike","multistart_eb","matern05","Matern 0.5",0.5,0.912552052349792,0.051742640145392
"spike","multistart_eb","matern05","Matern 0.5",0.6,0.927424152290303,0.0645639234915348
"spike","multistart_eb","matern05","Matern 0.5",0.7,0.938726948245092,0.0795086951160575
"spike","multistart_eb","matern05","Matern 0.5",0.8,0.947650208209399,0.0983126303468077
"spike","multistart_eb","matern05","Matern 0.5",0.9,0.960737656157049,0.126182894975722
"spike","multistart_eb","matern05","Matern 0.5",0.95,0.967281380130875,0.150356193137854
"spike","multistart_eb","matern05","Matern 0.5",0.975,0.972040452111838,0.171946415377917
"spike","multistart_eb","matern05","Matern 0.5",0.99,0.980963712076145,0.197601533145226
"spike","multistart_eb","matern15","Matern 1.5",0.5,0.861986912552052,0.0369000452821316
"spike","multistart_eb","matern15","Matern 1.5",0.6,0.881618084473528,0.0460434893491201
"spike","multistart_eb","matern15","Matern 1.5",0.7,0.895300416418798,0.0567012901131794
"spike","multistart_eb","matern15","Matern 1.5",0.8,0.917311124330755,0.0701112371036548
"spike","multistart_eb","matern15","Matern 1.5",0.9,0.935157644259369,0.0899867986123479
"spike","multistart_eb","matern15","Matern 1.5",0.95,0.94824509220702,0.107225884099573
"spike","multistart_eb","matern15","Matern 1.5",0.975,0.956573468173706,0.122622859902722
"spike","multistart_eb","matern15","Matern 1.5",0.99,0.962522308149911,0.140918698782842
"spike","multistart_eb","matern25","Matern 2.5",0.5,0.84651992861392,0.032393894769068
"spike","multistart_eb","matern25","Matern 2.5",0.6,0.867340868530637,0.0404207620172856
"spike","multistart_eb","matern25","Matern 2.5",0.7,0.88518738845925,0.0497770561296891
"spike","multistart_eb","matern25","Matern 2.5",0.8,0.898869720404521,0.0615494105630478
"spike","multistart_eb","matern25","Matern 2.5",0.9,0.92325996430696,0.0789978132158359
"spike","multistart_eb","matern25","Matern 2.5",0.95,0.935157644259369,0.0941317003674204
"spike","multistart_eb","matern25","Matern 2.5",0.975,0.945270672218917,0.107648432125216
"spike","multistart_eb","matern25","Matern 2.5",0.99,0.953004164187983,0.123710024322812
"mixture","multistart_eb","rbf","RBF",0.5,0.46162998215348,0.0470220873847368
"mixture","multistart_eb","rbf","RBF",0.6,0.559190957763236,0.0586736672846558
"mixture","multistart_eb","rbf","RBF",0.7,0.651397977394408,0.0722550066847836
"mixture","multistart_eb","rbf","RBF",0.8,0.763236168947055,0.0893434328476686
"mixture","multistart_eb","rbf","RBF",0.9,0.864961332540155,0.114671054614438
"mixture","multistart_eb","rbf","RBF",0.95,0.900654372397383,0.136638989288105
"mixture","multistart_eb","rbf","RBF",0.975,0.91076740035693,0.156259505635464
"mixture","multistart_eb","rbf","RBF",0.99,0.919690660321237,0.179574071458359
"mixture","multistart_eb","matern05","Matern 0.5",0.5,0.816180844735277,0.114623131090889
"mixture","multistart_eb","matern05","Matern 0.5",0.6,0.890541344437835,0.143025540353518
"mixture","multistart_eb","matern05","Matern 0.5",0.7,0.93575252825699,0.176132017182448
"mixture","multistart_eb","matern05","Matern 0.5",0.8,0.964306960142772,0.217787524650224
"mixture","multistart_eb","matern05","Matern 0.5",0.9,0.979773944080904,0.2795272616857
"mixture","multistart_eb","matern05","Matern 0.5",0.95,0.988697204045211,0.333077276071349
"mixture","multistart_eb","matern05","Matern 0.5",0.975,0.992266508030934,0.380905119164597
"mixture","multistart_eb","matern05","Matern 0.5",0.99,0.992861392028554,0.437737741518839
"mixture","multistart_eb","matern15","Matern 1.5",0.5,0.610945865556217,0.0664762031093806
"mixture","multistart_eb","matern15","Matern 1.5",0.6,0.725758477096966,0.0829483087739967
"mixture","multistart_eb","matern15","Matern 1.5",0.7,0.817370612730518,0.102148559691683
"mixture","multistart_eb","matern15","Matern 1.5",0.8,0.888161808447353,0.126306859580181
"mixture","multistart_eb","matern15","Matern 1.5",0.9,0.933372992266508,0.162113099211129
"mixture","multistart_eb","matern15","Matern 1.5",0.95,0.944675788221297,0.193169672164
"mixture","multistart_eb","matern15","Matern 1.5",0.975,0.953599048185604,0.220907646004806
"mixture","multistart_eb","matern15","Matern 1.5",0.99,0.963712076145152,0.253867982290364
"mixture","multistart_eb","matern25","Matern 2.5",0.5,0.548483045806068,0.0573574814972215
"mixture","multistart_eb","matern25","Matern 2.5",0.6,0.657346817370613,0.0715700636196377
"mixture","multistart_eb","matern25","Matern 2.5",0.7,0.763831052944676,0.0881365638895337
"mixture","multistart_eb","matern25","Matern 2.5",0.8,0.857822724568709,0.1089810040658
"mixture","multistart_eb","matern25","Matern 2.5",0.9,0.916121356335515,0.139875604404781
"mixture","multistart_eb","matern25","Matern 2.5",0.95,0.926234384295062,0.166672062764179
"mixture","multistart_eb","matern25","Matern 2.5",0.975,0.937537180249851,0.190605143279121
"mixture","multistart_eb","matern25","Matern 2.5",0.99,0.947650208209399,0.219044220576156
"dipole","multistart_eb","rbf","RBF",0.5,0.743010113027959,0.0688437358199914
"dipole","multistart_eb","rbf","RBF",0.6,0.798334324806663,0.0859024912502304
"dipole","multistart_eb","rbf","RBF",0.7,0.842355740630577,0.105786554118259
"dipole","multistart_eb","rbf","RBF",0.8,0.893515764425937,0.130805245583644
"dipole","multistart_eb","rbf","RBF",0.9,0.927424152290303,0.167886715140567
"dipole","multistart_eb","rbf","RBF",0.95,0.950029744199881,0.200049359874108
"dipole","multistart_eb","rbf","RBF",0.975,0.96133254015467,0.228775214450011
"dipole","multistart_eb","rbf","RBF",0.99,0.970255800118977,0.262909424552947
"dipole","multistart_eb","matern05","Matern 0.5",0.5,0.959547888161808,0.169034707075239
"dipole","multistart_eb","matern05","Matern 0.5",0.6,0.965496728138013,0.210919733982527
"dipole","multistart_eb","matern05","Matern 0.5",0.7,0.971445568114218,0.259741848330755
"dipole","multistart_eb","matern05","Matern 0.5",0.8,0.977989292088043,0.321171216346386
"dipole","multistart_eb","matern05","Matern 0.5",0.9,0.982748364069007,0.412218793439867
"dipole","multistart_eb","matern05","Matern 0.5",0.95,0.991671624033314,0.491188988281042
"dipole","multistart_eb","matern05","Matern 0.5",0.975,0.994051160023795,0.561720698332629
"dipole","multistart_eb","matern05","Matern 0.5",0.99,0.998810232004759,0.645531754447904
"dipole","multistart_eb","matern15","Matern 1.5",0.5,0.908387864366449,0.108962989194801
"dipole","multistart_eb","matern15","Matern 1.5",0.6,0.941701368233195,0.13596287468158
"dipole","multistart_eb","matern15","Matern 1.5",0.7,0.959547888161808,0.167434538757204
"dipole","multistart_eb","matern15","Matern 1.5",0.8,0.970255800118977,0.207033078484026
"dipole","multistart_eb","matern15","Matern 1.5",0.9,0.979773944080904,0.265724079466646
"dipole","multistart_eb","matern15","Matern 1.5",0.95,0.982153480071386,0.31662976999658
