"hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0962037887848464,0.0599157491676365,0.959845330160619,0.472811334813037,0.125846470354947,0.0522889912120635,-0.907394968287703
"multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0951279640860583,0.0596100952731754,0.90590918104303,0.283155137633529,0.097417335911164,0.0487306270555007,-0.705581211132626
"multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0961439953694676,0.0605138334723794,0.880230021812413,0.244079810861365,0.107741671624033,0.0492516223747472,-0.371241458153256
"multistart_eb","Multi-start EB","rbf","RBF",0.099584867078807,0.0633715647560837,0.813206424747174,0.196131932221961,0.148492836605195,0.0517697408714017,0.879367578629659
