"source","source_label","RMSE","MAE","delta","tau","residual_norm","target_norm","discrepancy_ratio","discrepancy_status"
"spike","Hidden narrow spike",0.0554865299049414,0.015072179126315,2.78614471626339e-05,1.05,0.00163824733882655,0.0016382473388318,1.04999999999664,"root located"
"mixture","Broad plus sharp source",0.109075994926582,0.0715569919158922,6.07422411880758e-05,1.05,0.0153838664134676,0.0153838664133935,1.05000000000506,"root located"
"dipole","Positive-negative dipole",0.113778078072694,0.0574295628523979,1.38342300915382e-05,1.05,0.0042726315303275,0.00427263153032749,1.05,"root located"
"ring","Ring-shaped source",0.220342304353126,0.14209721413004,6.11551689191949e-05,1.05,0.0125394842545056,0.0125394842545056,1.05,"root located"
"edge","Moving-edge source",0.436149765463697,0.340126194644402,2.76920876545052e-05,1.05,0.0361503228472706,0.0361503228473583,1.04999999999745,"root located"
"sine","Sine-cosine source",0.292094487544584,0.21243876131132,2.17914837210071e-05,1.05,0.020824258295164,0.0208242582951895,1.04999999999872,"root located"
