"hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"multistart_eb","Multi-start EB","matern05","Matern 0.5",0.161798535174207,0.120404074187013,0.950922070196312,0.808737383992483,0.12444911263137,0.0941462702833904,-0.353418970658507
"multistart_eb","Multi-start EB","matern15","Matern 1.5",0.159894566708233,0.117698819686281,0.884989093793377,0.533181334868097,0.137100064445766,0.0906840016251688,0.16210761677786
"multistart_eb","Multi-start EB","matern25","Matern 2.5",0.159373555465446,0.116584289617531,0.855145746579417,0.47222745929145,0.141711406900654,0.090539651313162,0.662031588650299
"multistart_eb","Multi-start EB","rbf","RBF",0.158484541053297,0.114467382933901,0.813404719413048,0.391903990386725,0.152331945270672,0.0903653566532011,2.26552757400428
