"hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0867740007083618,0.0474099900483373,0.955581994844339,0.417629898907517,0.135927895102122,0.0460319780193769,-1.01147054189079
"multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0859816416887106,0.0480495218980924,0.875272655165576,0.233863246903414,0.137811570493754,0.0427867302100317,-0.58301387238697
"multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0870367591767914,0.0490602132086176,0.802399365457069,0.198656612905371,0.190755006940313,0.0436682857209107,0.968893560696675
"multistart_eb","Multi-start EB","rbf","RBF",0.0897678918532726,0.0519928679672658,0.742117787031529,0.160580312804837,0.220870389649018,0.0458221237918046,5.19516423827267
