"source","source_label","hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","rbf","RBF",0.0440326771499646,0.0103958000861696,0.930398572278406,0.0873195548329567,0.134117712671029,0.0127220774930431,-0.406900069557522
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.045437110083852,0.0100064361157207,0.969660916121356,0.155261821639329,0.155544690660321,0.0151995285686809,-1.63376411978154
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0442880636246273,0.0103014370120439,0.955978584176086,0.117362715865805,0.140520151695419,0.0137465521031353,-1.39581940177684
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0441284063718887,0.0103301091961077,0.947650208209399,0.106114893836427,0.136571609161214,0.0133492593570598,-1.17856633730859
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","rbf","RBF",0.0632793546972982,0.0230318429698153,0.896490184414039,0.106638198118682,0.0868095627602617,0.0207908361391982,2.48756644200771
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0484567308911692,0.0182439365059123,0.984533016061868,0.286597325615592,0.163844809637121,0.0236139807060818,-1.43409088574284
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.05600330075358,0.0189897768221206,0.941106484235574,0.156592813571488,0.124227766210589,0.0197252274123117,-0.878301372899045
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0589487682840413,0.0201232194411973,0.926829268292683,0.132795317068472,0.109206945270672,0.0198149124235279,-0.057668832674809
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","rbf","RBF",0.0348266562276554,0.0167715280572228,0.960142772159429,0.191136282439967,0.122004387269482,0.0187712662101734,-1.43828133962652
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0405642771270602,0.0165950217780652,0.990481856038073,0.474539093456051,0.177006618084474,0.0330330689107849,-1.13622533593989
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0330403740028616,0.0139478256435993,0.980963712076145,0.300318537181143,0.167665452111838,0.0226843259072712,-1.54122197529084
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.032945323462525,0.0143399836065627,0.979773944080904,0.255474861503463,0.155024167162403,0.0206005084016827,-1.62749147064436
"ring","Ring-shaped source","multistart_eb","Multi-start EB","rbf","RBF",0.161388736941036,0.102564029478641,0.694229625223082,0.282990080536603,0.168249182034503,0.088949323927276,2.35380226436358
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.159448054392559,0.0971965685187373,0.893515764425937,0.56528481051226,0.0633116448542534,0.0837443027047055,-0.35173913808985
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.158966285493793,0.0988647658443664,0.777513384889946,0.383847791049444,0.114174226650803,0.0844867959795246,0.257843160428262
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.15972223843274,0.0999807626996173,0.741225461035098,0.342022009433891,0.136631097560976,0.0858366741373734,0.755848629439251
"edge","Moving-edge source","multistart_eb","Multi-start EB","rbf","RBF",0.190567851638985,0.126764979881699,0.708506841165973,0.266028942190313,0.22223490481856,0.104510919769615,4.81313881306724
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.169145443244243,0.100215937195493,0.895300416418798,0.575514915687406,0.0937994497323022,0.0841768331375548,-0.352452833539422
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.178956745320121,0.111451655057505,0.804878048780488,0.338315876974802,0.0938143218322427,0.0905616001863169,0.960776675107712
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.18300309886619,0.116530105185565,0.778703152885187,0.299229472092569,0.139174226650803,0.0950869475378065,2.08242552623203
"sine","Sine-cosine source","multistart_eb","Multi-start EB","rbf","RBF",0.044512074464696,0.0324290273300464,0.262938726948245,0.0293688187104992,0.591806588340274,0.0291883192115222,23.3616593193815
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0575923885112867,0.0422020401760951,1,0.448581426534465,0.162060157644259,0.0364241540884534,-1.16055093825121
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0446350809372804,0.034741671008919,0.791195716835217,0.106741746777803,0.18646750446163,0.0255158796716306,-0.901360319891074
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.043472719643363,0.0330570991226555,0.440214158239143,0.0563031234974034,0.467921995835812,0.0273214124680141,5.83881384913653
