"source","source_label","hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","rbf","RBF",0.0439967726799355,0.0104482452519173,0.932183224271267,0.089032270928859,0.134935678167757,0.0127768120619736,-0.504697748605189
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0454264197179428,0.0100383743357217,0.969660916121356,0.156276415361119,0.155321609161214,0.0152447715710857,-1.63675294808534
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0442725305979849,0.0103500853740273,0.957168352171327,0.118669987379352,0.140891954193932,0.0137990331742491,-1.41459570314025
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0441085979786863,0.0103824959303075,0.94824509220702,0.107542559412241,0.136497248661511,0.013403569691897,-1.2118812166208
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","rbf","RBF",0.0630895226164014,0.0237056574236621,0.898274836406901,0.105028600712861,0.083909503271862,0.0209554648994177,2.58063045126319
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0481313497883076,0.0185581917735738,0.984533016061868,0.282274844606091,0.163175565139798,0.0233969377235802,-1.43993826061898
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0556883588955261,0.019895818760523,0.941106484235574,0.153468399141703,0.122145672218917,0.0196971963738652,-0.844504399487983
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0586566802322176,0.0210888099103771,0.929803688280785,0.130201647540464,0.106306885782272,0.0198649042443313,0.00538626376055533
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","rbf","RBF",0.0347698675989235,0.0166680620794299,0.96192742415229,0.191990229139714,0.122004387269482,0.0187905421893747,-1.44559079207473
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0405416314772611,0.0164294917980442,0.990481856038073,0.474950151204773,0.177006618084474,0.0330486207780898,-1.13553931436652
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0329932020938792,0.0139001234925788,0.980963712076145,0.300990109560145,0.167665452111838,0.0227059368464579,-1.54004510093488
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0328935760443977,0.0143155624203054,0.979773944080904,0.256215510505375,0.155767772159429,0.0206223150062783,-1.62683265778061
"ring","Ring-shaped source","multistart_eb","Multi-start EB","rbf","RBF",0.160304301546238,0.101707981941097,0.696609161213563,0.281453616560054,0.166836332540155,0.0882518772892979,2.34568886674148
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.158551226268835,0.0963302466324072,0.894110648423557,0.567291908500381,0.0639808893515764,0.0833086561220533,-0.361495864368004
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.157949849383919,0.0981144732567398,0.779298036882808,0.383858643914508,0.113356261154075,0.0838861150955193,0.234711680277688
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.158683886079992,0.0992229093216619,0.746579417013682,0.341427131101263,0.13529260856633,0.0852021531290303,0.731407022842722
"edge","Moving-edge source","multistart_eb","Multi-start EB","rbf","RBF",0.18944660913345,0.124803296531394,0.727543129089827,0.273050971975849,0.204611466389054,0.102884424037578,4.32452413954003
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.168626577037501,0.0994398171721021,0.898869720404521,0.581794713554366,0.0939481707317073,0.083944416851286,-0.360891527421727
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.178140297920472,0.109772952274912,0.808447352766211,0.344065101055273,0.0912860648423557,0.0897176092518168,0.860096403949671
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.182038700703098,0.114709342431686,0.784651992861392,0.305298265973606,0.13181253718025,0.0939280190116421,1.88744353434441
"sine","Sine-cosine source","multistart_eb","Multi-start EB","rbf","RBF",0.0433772719417393,0.0313492358089165,0.208209399167162,0.0208958116298328,0.636943411659726,0.0289055777593022,51.2478915646746
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0554006950962885,0.0406161700351411,1,0.45112950331688,0.166670508625818,0.035838860163412,-1.16390797267575
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0416102882769477,0.032620653722636,0.803093396787626,0.107258507666417,0.161110574063058,0.0238106888321717,-1.10126648930834
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0407041895775166,0.0310219108717749,0.425342058298632,0.0521254875040999,0.472457986317668,0.0258088493900742,6.29943221332034
