"hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0957926404159539,0.0595817284531405,0.959250446162998,0.47586153730358,0.13201157545112,0.0522861334124627,-0.899596576458333
"multistart_eb","Multi-start EB","matern15","Matern 1.5",0.093552853899544,0.0581625244502629,0.910668253023994,0.288756274621525,0.0991253965893318,0.0480446464608191,-0.698337077792943
"multistart_eb","Multi-start EB","matern25","Matern 2.5",0.093997497377124,0.0583863408970477,0.878841959151299,0.250927479223517,0.11269259369423,0.0481240178066165,-0.387460175599124
"multistart_eb","Multi-start EB","rbf","RBF",0.0962603242096823,0.0602703763396126,0.818758675391632,0.20373769181916,0.147179134443783,0.0496724071330212,0.630141929082516
