"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"dipole","multistart_eb","matern15","log_sigma_n",-14.3579809503241,"sigma_n",5.81310412289455e-07
"dipole","multistart_eb","matern25","log_ell",-2.29903701258595,"ell",0.100355438229638
"dipole","multistart_eb","matern25","log_sigma_f",-1.7270429964087,"sigma_f",0.177809416447311
"dipole","multistart_eb","matern25","log_sigma_n",-14.3579809503241,"sigma_n",5.81310412289455e-07
"ring","multistart_eb","rbf","log_ell",-2.18072144655358,"ell",0.112960006628902
"ring","multistart_eb","rbf","log_sigma_f",-1.50317816533612,"sigma_f",0.222422141304437
"ring","multistart_eb","rbf","log_sigma_n",-8.26774718217613,"sigma_n",0.00025666285509449
"ring","multistart_eb","matern05","log_ell",-2.04099441198683,"ell",0.129899473038175
"ring","multistart_eb","matern05","log_sigma_f",-1.34164204954406,"sigma_f",0.261416057837213
"ring","multistart_eb","matern05","log_sigma_n",-9.1975065744967,"sigma_n",0.000101291650409294
"ring","multistart_eb","matern15","log_ell",-2.09866048432722,"ell",0.122620570468851
"ring","multistart_eb","matern15","log_sigma_f",-1.44385762631081,"sigma_f",0.236015540556039
"ring","multistart_eb","matern15","log_sigma_n",-8.48615086662593,"sigma_n",0.000206305832443617
"ring","multistart_eb","matern25","log_ell",-2.12158997899537,"ell",0.119840932384936
"ring","multistart_eb","matern25","log_sigma_f",-1.46902836630605,"sigma_f",0.2301489971035
"ring","multistart_eb","matern25","log_sigma_n",-8.39561024521356,"sigma_n",0.000225856606355946
"edge","multistart_eb","rbf","log_ell",-1.43011438924995,"ell",0.23928154944124
"edge","multistart_eb","rbf","log_sigma_f",-0.63726309630135,"sigma_f",0.528737549310951
"edge","multistart_eb","rbf","log_sigma_n",-7.26112575659175,"sigma_n",0.000702316952467763
"edge","multistart_eb","matern05","log_ell",0.148335728777603,"ell",1.15990224356416
"edge","multistart_eb","matern05","log_sigma_f",-0.427249890738256,"sigma_f",0.65230052799912
"edge","multistart_eb","matern05","log_sigma_n",-7.43580304820849,"sigma_n",0.000589755184791045
"edge","multistart_eb","matern15","log_ell",-0.862723503118717,"ell",0.422011167038916
"edge","multistart_eb","matern15","log_sigma_f",-0.57355932975525,"sigma_f",0.563516125204183
"edge","multistart_eb","matern15","log_sigma_n",-7.32974706359161,"sigma_n",0.000655739426526784
"edge","multistart_eb","matern25","log_ell",-1.08730588449809,"ell",0.337123521044013
"edge","multistart_eb","matern25","log_sigma_f",-0.606587763925774,"sigma_f",0.545208077325403
"edge","multistart_eb","matern25","log_sigma_n",-7.30538869697253,"sigma_n",0.000671908292013169
"sine","multistart_eb","rbf","log_ell",-1.14197312598338,"ell",0.319188600749003
"sine","multistart_eb","rbf","log_sigma_f",-0.49912513305869,"sigma_f",0.60706152552032
"sine","multistart_eb","rbf","log_sigma_n",-8.26383701662133,"sigma_n",0.000257668414019414
"sine","multistart_eb","matern05","log_ell",0.0279348536086759,"ell",1.02832869033597
"sine","multistart_eb","matern05","log_sigma_f",-0.463230657131232,"sigma_f",0.62924747535054
"sine","multistart_eb","matern05","log_sigma_n",-12.7740922998477,"sigma_n",2.83323242111421e-06
"sine","multistart_eb","matern15","log_ell",-0.515891062496645,"ell",0.596968421381668
"sine","multistart_eb","matern15","log_sigma_f",-0.313766731706229,"sigma_f",0.730689454963503
"sine","multistart_eb","matern15","log_sigma_n",-8.43288916344884,"sigma_n",0.000217591922736439
"sine","multistart_eb","matern25","log_ell",-0.775925452495695,"ell",0.460277618761933
"sine","multistart_eb","matern25","log_sigma_f",-0.367810018771966,"sigma_f",0.692248683451889
"sine","multistart_eb","matern25","log_sigma_n",-8.36725315752921,"sigma_n",0.000232352914826744
