"source","source_label","hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","rbf","RBF",0.044309250545532,0.0141151342486071,0.944675788221297,0.0984742463831565,0.12222003271862,0.0137746197041642,-0.855878265751794
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0456584211250412,0.0124841623194951,0.972635336109459,0.166026637975716,0.157775505651398,0.015886477774208,-1.64801495920778
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0445937427443926,0.0135985100811929,0.96133254015467,0.128743366982535,0.143494571683522,0.0146214608591832,-1.50318970049585
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0444384037667338,0.0138273420141568,0.955383700178465,0.117554258184106,0.136950847709697,0.0142910534836525,-1.36041359390107
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","rbf","RBF",0.0698276110412619,0.0328399777837532,0.875074360499703,0.139028740437639,0.0442753569303986,0.0259621817234309,1.11086883452749
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0646814139294288,0.0375716846194543,0.989886972040452,0.339009014389513,0.151426606186794,0.0317044905134207,-1.209259689928
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0662955441732746,0.0343532432740186,0.957763236168947,0.198394955670882,0.0770162849494349,0.0265731281190445,-0.888222322775212
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0673563090368719,0.0335510580771025,0.932183224271267,0.171256985906829,0.0505365110053539,0.0260134054014552,-0.418452973758569
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","rbf","RBF",0.0377430315330305,0.0250813155371377,0.966091612135634,0.225783034783936,0.111222114812612,0.0221498773759743,-1.53208080813226
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0406116762599452,0.0218286373379443,0.994051160023795,0.519261789478615,0.181170806067817,0.0354944130533981,-1.05692852447787
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0348354753849467,0.0217540378254737,0.986317668054729,0.344130452090798,0.170537254610351,0.025693090933387,-1.43413244498572
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0352071685521981,0.0225243786154324,0.983343248066627,0.296982954173411,0.158519110648424,0.0237581469268166,-1.53415664248329
"ring","Ring-shaped source","multistart_eb","Multi-start EB","rbf","RBF",0.156880658784269,0.103902353825978,0.713860797144557,0.303165022744454,0.151964232599643,0.0871316617658927,1.58380700101291
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.156479856087639,0.103016542212535,0.915526472337894,0.626725827472899,0.0721605443188578,0.0841210244762025,-0.39955860458122
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.155192818415103,0.103225167492607,0.817965496728138,0.421216078626525,0.0881480517549078,0.0836358433203289,-0.0281719654850158
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.155590331450214,0.103363124925085,0.781082688875669,0.372702994510327,0.102068337299227,0.0845865409148977,0.331430551525986
"edge","Moving-edge source","multistart_eb","Multi-start EB","rbf","RBF",0.215025838869893,0.14271775756182,0.726353361094587,0.323970185363298,0.201488325401547,0.117904506292054,4.63151079722858
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.188171801368689,0.119711632072661,0.886377156454491,0.644899583210044,0.0869582837596669,0.097059090194702,-0.197287620874497
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.198619096250888,0.127421074869495,0.790005948839976,0.401952426340169,0.092252751338489,0.103373672914513,1.07387712990819
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.203575445932122,0.131872305113597,0.763236168947055,0.361656468028759,0.133299747174301,0.107764234226088,2.08395052515387
"sine","Sine-cosine source","multistart_eb","Multi-start EB","rbf","RBF",0.0537755544841071,0.0429657190803792,0.686496133254015,0.132004921202473,0.251904744199881,0.0311115959366112,-1.15737598438983
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0791526737249798,0.062877712156753,0.997025580011898,0.559246371294691,0.142577706722189,0.0494513044628447,-0.88653005968063
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0617804464286586,0.0486231131587902,0.950624628197501,0.238100368018241,0.0233034651992862,0.0343706826184578,-1.41018316292405
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0578173255246038,0.0451798366369124,0.857822724568709,0.185411214537672,0.094781008328376,0.032330725886789,-1.42711892013168
