"hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"multistart_eb","Multi-start EB","matern05","Matern 0.5",0.175272604337005,0.132623775991517,0.977295260757486,1.12874625670137,0.143782718619869,0.108424898518384,-0.240495048507294
"multistart_eb","Multi-start EB","matern15","Matern 1.5",0.169634730316089,0.128089586159923,0.938330358913345,0.776014386187491,0.139982649216736,0.0990949741376228,-0.16593751033946
"multistart_eb","Multi-start EB","matern25","Matern 2.5",0.166849235685952,0.125812193565719,0.922764227642276,0.689456786674927,0.133344487408289,0.0967924627706732,-0.0194794879957208
"multistart_eb","Multi-start EB","rbf","RBF",0.160404924881223,0.120421176391042,0.897779099742217,0.560343990679409,0.123256618084474,0.0925173805934734,0.262657410618574
