"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"spike","multistart_eb","rbf","log_ell",-3.42839641822242,"ell",0.0324389175443256
"spike","multistart_eb","rbf","log_sigma_f",-2.23750079124711,"sigma_f",0.106724899154635
"spike","multistart_eb","rbf","log_sigma_n",-13.0139988036557,"sigma_n",2.22890794398885e-06
"spike","multistart_eb","matern05","log_ell",-3.6768923543237,"ell",0.0253014808251367
"spike","multistart_eb","matern05","log_sigma_f",-2.20398906031749,"sigma_f",0.110362038292488
"spike","multistart_eb","matern05","log_sigma_n",-13.0139988036557,"sigma_n",2.22890794398885e-06
"spike","multistart_eb","matern15","log_ell",-3.54549569723331,"ell",0.0288543159595293
"spike","multistart_eb","matern15","log_sigma_f",-2.21898501389667,"sigma_f",0.10871940152442
"spike","multistart_eb","matern15","log_sigma_n",-13.0139988036557,"sigma_n",2.22890794398885e-06
"spike","multistart_eb","matern25","log_ell",-3.5047785675112,"ell",0.0300534274126613
"spike","multistart_eb","matern25","log_sigma_f",-2.22441004803552,"sigma_f",0.108131192030519
"spike","multistart_eb","matern25","log_sigma_n",-13.0139988036557,"sigma_n",2.22890794398885e-06
"mixture","multistart_eb","rbf","log_ell",-1.46810629529593,"ell",0.230361308689873
"mixture","multistart_eb","rbf","log_sigma_f",-1.55350600462765,"sigma_f",0.211505134408436
"mixture","multistart_eb","rbf","log_sigma_n",-6.07635607653593,"sigma_n",0.00229652980339531
"mixture","multistart_eb","matern05","log_ell",-1.3310406061308,"ell",0.264202187786673
"mixture","multistart_eb","matern05","log_sigma_f",-1.38904737047845,"sigma_f",0.24931269417414
"mixture","multistart_eb","matern05","log_sigma_n",-6.09300938325526,"sigma_n",0.00225860167908778
"mixture","multistart_eb","matern15","log_ell",-1.36696377301122,"ell",0.254879658412391
"mixture","multistart_eb","matern15","log_sigma_f",-1.5027669868634,"sigma_f",0.222513615305578
"mixture","multistart_eb","matern15","log_sigma_n",-6.08386519451588,"sigma_n",0.00227934947544055
"mixture","multistart_eb","matern25","log_ell",-1.39427545788322,"ell",0.248012666907094
"mixture","multistart_eb","matern25","log_sigma_f",-1.52559818836933,"sigma_f",0.217490917407929
"mixture","multistart_eb","matern25","log_sigma_n",-6.08114220701399,"sigma_n",0.00228556457355162
"dipole","multistart_eb","rbf","log_ell",-2.34562202273486,"ell",0.095787601530087
"dipole","multistart_eb","rbf","log_sigma_f",-1.71973109079673,"sigma_f",0.179114306921571
"dipole","multistart_eb","rbf","log_sigma_n",-7.58039396989408,"sigma_n",0.000510360116880953
"dipole","multistart_eb","matern05","log_ell",-2.73298654840314,"ell",0.0650247996741679
"dipole","multistart_eb","matern05","log_sigma_f",-1.37318562207976,"sigma_f",0.253298758806382
"dipole","multistart_eb","matern05","log_sigma_n",-7.81773316973175,"sigma_n",0.000402533123640873
"dipole","multistart_eb","matern15","log_ell",-2.5252442106258,"ell",0.080038764083152
"dipole","multistart_eb","matern15","log_sigma_f",-1.55670516266994,"sigma_f",0.210829577239954
"dipole","multistart_eb","matern15","log_sigma_n",-7.67976088937929,"sigma_n",0.000462085375093954
"dipole","multistart_eb","matern25","log_ell",-2.46131674380422,"ell",0.0853225290566413
"dipole","multistart_eb","matern25","log_sigma_f",-1.61580764946319,"sigma_f",0.198730101348105
"dipole","multistart_eb","matern25","log_sigma_n",-7.6447890714185,"sigma_n",0.000478531235419294
"ring","multistart_eb","rbf","log_ell",-2.42589604902793,"ell",0.0883988738186319
"ring","multistart_eb","rbf","log_sigma_f",-0.971734756528008,"sigma_f",0.378425991401195
"ring","multistart_eb","rbf","log_sigma_n",-6.71905639623145,"sigma_n",0.00120767724527624
"ring","multistart_eb","matern05","log_ell",-2.73946880512699,"ell",0.0646046554418428
"ring","multistart_eb","matern05","log_sigma_f",-0.642488113487218,"sigma_f",0.525982091455162
"ring","multistart_eb","matern05","log_sigma_n",-6.89138012690413,"sigma_n",0.0010165099597074
"ring","multistart_eb","matern15","log_ell",-2.57576110890187,"ell",0.0760958834980226
"ring","multistart_eb","matern15","log_sigma_f",-0.809262108173032,"sigma_f",0.445186444493089
"ring","multistart_eb","matern15","log_sigma_n",-6.7974511049616,"sigma_n",0.00111661766489288
"ring","multistart_eb","matern25","log_ell",-2.52352997730038,"ell",0.0801760868678878
"ring","multistart_eb","matern25","log_sigma_f",-0.865240627776859,"sigma_f",0.420950248117098
"ring","multistart_eb","matern25","log_sigma_n",-6.77145033200646,"sigma_n",0.00114603131909882
"edge","multistart_eb","rbf","log_ell",-0.547170773030755,"ell",0.578584443627778
"edge","multistart_eb","rbf","log_sigma_f",-0.349819705052167,"sigma_f",0.704815152875166
"edge","multistart_eb","rbf","log_sigma_n",-5.29943858845858,"sigma_n",0.00499439703211946
"edge","multistart_eb","matern05","log_ell",0.134230314874351,"ell",1.14365619034617
"edge","multistart_eb","matern05","log_sigma_f",-0.311094280937218,"sigma_f",0.732644798174809
"edge","multistart_eb","matern05","log_sigma_n",-5.32067216024574,"sigma_n",0.00488946611571715
"edge","multistart_eb","matern15","log_ell",-0.189563938416637,"ell",0.827319817687133
"edge","multistart_eb","matern15","log_sigma_f",-0.311129320899798,"sigma_f",0.732619126778261
"edge","multistart_eb","matern15","log_sigma_n",-5.30645278466828,"sigma_n",0.00495948792417746
"edge","multistart_eb","matern25","log_ell",-0.320342818857875,"ell",0.725900142155527
"edge","multistart_eb","matern25","log_sigma_f",-0.322104146225347,"sigma_f",0.724622719678924
"edge","multistart_eb","matern25","log_sigma_n",-5.30302032859231,"sigma_n",0.00497654039782757
"sine","multistart_eb","rbf","log_ell",-1.61631795028941,"ell",0.198628715084137
"sine","multistart_eb","rbf","log_sigma_f",-0.708849845331358,"sigma_f",0.492209989641873
"sine","multistart_eb","rbf","log_sigma_n",-5.76683503803017,"sigma_n",0.00312964706983091
"sine","multistart_eb","matern05","log_ell",-2.21762691554999,"ell",0.10886715347201
"sine","multistart_eb","matern05","log_sigma_f",-0.361680879490944,"sigma_f",0.696504601283182
"sine","multistart_eb","matern05","log_sigma_n",-5.88579666418841,"sigma_n",0.00277863170695529
"sine","multistart_eb","matern15","log_ell",-1.89070722508703,"ell",0.150965004834905
"sine","multistart_eb","matern15","log_sigma_f",-0.599917801965915,"sigma_f",0.548856749185674
"sine","multistart_eb","matern15","log_sigma_n",-5.81886360881274,"sigma_n",0.00297097942200106
"sine","multistart_eb","matern25","log_ell",-1.78631308055186,"ell",0.167576874535647
"sine","multistart_eb","matern25","log_sigma_f",-0.657051138943049,"sigma_f",0.518377706687896
"sine","multistart_eb","matern25","log_sigma_n",-5.79891101509591,"sigma_n",0.00303085350261227
