"source","source_label","hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","rbf","RBF",0.0439512547265705,0.0104331879340909,0.933967876264128,0.0907892401824809,0.135381841165973,0.0128384594684123,-0.597631268680536
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0453975645480309,0.010028042631964,0.969660916121356,0.157936716903601,0.155470330160619,0.0153184356185653,-1.64162253179456
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0442388473130363,0.0103465856086776,0.957168352171327,0.120398897187766,0.14111503569304,0.0138702257512103,-1.43854000836457
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0440714766101726,0.0103769904439264,0.94883997620464,0.109292077660968,0.136794690660321,0.0134726512807714,-1.25078386779245
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","rbf","RBF",0.0635040934609241,0.0240905530245485,0.88399762046401,0.103759313817756,0.0778863027959548,0.0215621856618033,2.67460216397633
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0488926709128979,0.0193960021450795,0.984533016061868,0.27516084383398,0.160675565139798,0.0233405010072887,-1.44260583776527
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0559435852204627,0.0206594783881702,0.939916716240333,0.150648736483133,0.115007064247472,0.0200721739479199,-0.807285767476966
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0589283787558501,0.0217721101324733,0.928613920285544,0.127968584139645,0.0994657198096371,0.0203254693849091,0.0657429414005325
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","rbf","RBF",0.0346838410347625,0.0167271032765528,0.96192742415229,0.194533167931527,0.1225249107674,0.0188674122273035,-1.46817301957973
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0404267134314396,0.0164695033617822,0.991076740035693,0.476796598896767,0.177229699583581,0.0331212370028331,-1.13257417452959
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0328698904360494,0.0138769952452106,0.980963712076145,0.303215948412913,0.168111615110054,0.0227905618091164,-1.53637316526008
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0327800058007596,0.0142833694443459,0.979773944080904,0.258581644745078,0.156288295657347,0.0207106192203986,-1.62501002090685
"ring","Ring-shaped source","multistart_eb","Multi-start EB","rbf","RBF",0.161217766072726,0.103103550502585,0.690065437239738,0.278157759962653,0.170851799524093,0.0890930115871205,2.49997302689644
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.159109405276412,0.0975178522934111,0.893515764425937,0.562467597718477,0.0632372843545509,0.0835824424247313,-0.353517208166345
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.158693923581637,0.0994169392563237,0.772754312908983,0.379697572417659,0.116851204640095,0.0844573570903453,0.279984891489596
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.159489990354205,0.100553359693243,0.737656157049375,0.337544892043631,0.138341389054134,0.0858719769841298,0.803408953843962
"edge","Moving-edge source","multistart_eb","Multi-start EB","rbf","RBF",0.187251836381242,0.122683088266745,0.728138013087448,0.27237719135895,0.201637046400952,0.101286194319962,4.28085102481901
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.167504901993898,0.0972243541690402,0.898274836406901,0.582107635657496,0.0958815437239738,0.0831525303558368,-0.367552954526154
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.176715976373122,0.107918228160606,0.810232004759072,0.343945826899439,0.0872705978584176,0.0885299478995643,0.836427866332152
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.180422967050087,0.112869754887655,0.788816180844735,0.304906164872628,0.125045731707317,0.092638291740405,1.85869811785362
"sine","Sine-cosine source","multistart_eb","Multi-start EB","rbf","RBF",0.0470117342900689,0.0325205625279466,0.280190362879239,0.0282332126601874,0.576488325401547,0.0294760725631961,24.3444534724236
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0579938799881981,0.0416141213926555,1,0.449143664725079,0.16005242415229,0.0365197286009282,-1.15886411462208
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0452947914289501,0.0342076128142322,0.80725758477097,0.109267858821613,0.15099754610351,0.0251619222963074,-0.995096487730085
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0450219426779028,0.032749122985842,0.527662105889352,0.0602489924509243,0.4007001041047,0.026702422310456,2.85236978826286
