"source","source_label","RMSE","MAE","delta","tau","residual_norm","target_norm","discrepancy_ratio","discrepancy_status"
"spike","Hidden narrow spike",0.0470560186339214,0.00966048683937893,8.88207313989921e-08,1.05,1.63824733883138e-05,1.6382473388318e-05,1.04999999999973,"root located"
"mixture","Broad plus sharp source",0.0484242075935981,0.0192142927801541,4.03026065355324e-07,1.05,0.000153838664133925,0.000153838664133935,1.04999999999993,"root located"
"dipole","Positive-negative dipole",0.0560237405199052,0.0253728991080826,6.61267832101632e-08,1.05,4.27263153031553e-05,4.27263153032749e-05,1.04999999999706,"root located"
"ring","Ring-shaped source",0.172994612824652,0.101206301149195,1.54630431752702e-07,1.05,0.000125394842544844,0.000125394842545056,1.04999999999823,"root located"
"edge","Moving-edge source",0.274922508928906,0.161971722650704,2.41262075904516e-07,1.05,0.000361503228473502,0.000361503228473583,1.04999999999977,"root located"
"sine","Sine-cosine source",0.177863689833588,0.0879964269754724,1.72150453013715e-07,1.05,0.000208242582951905,0.000208242582951895,1.05000000000005,"root located"
