"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"spike","multistart_eb","rbf","log_ell",-2.64662664542368,"ell",0.0708899470942122
"spike","multistart_eb","rbf","log_sigma_f",-3.09945529759746,"sigma_f",0.0450737474866126
"spike","multistart_eb","rbf","log_sigma_n",-17.4057628025663,"sigma_n",2.75913697713057e-08
"spike","multistart_eb","matern05","log_ell",-2.67309277525246,"ell",0.0690383746072723
"spike","multistart_eb","matern05","log_sigma_f",-2.95275807124556,"sigma_f",0.052195548200508
"spike","multistart_eb","matern05","log_sigma_n",-16.6754652028975,"sigma_n",5.72713577528169e-08
"spike","multistart_eb","matern15","log_ell",-2.64140252594754,"ell",0.0712612536780107
"spike","multistart_eb","matern15","log_sigma_f",-3.0310105825915,"sigma_f",0.0482668358468008
"spike","multistart_eb","matern15","log_sigma_n",-13.0940193302997,"sigma_n",2.05749912370169e-06
"spike","multistart_eb","matern25","log_ell",-2.63766173339098,"ell",0.0715283264658485
"spike","multistart_eb","matern25","log_sigma_f",-3.0554415049981,"sigma_f",0.0471019204456454
"spike","multistart_eb","matern25","log_sigma_n",-13.2488617517539,"sigma_n",1.76235116405166e-06
"mixture","multistart_eb","rbf","log_ell",-1.59662213515029,"ell",0.20257965026076
"mixture","multistart_eb","rbf","log_sigma_f",-1.6863829296853,"sigma_f",0.185188152595058
"mixture","multistart_eb","rbf","log_sigma_n",-8.80864826506997,"sigma_n",0.00014943511614356
"mixture","multistart_eb","matern05","log_ell",-0.885615820121198,"ell",0.41246009382849
"mixture","multistart_eb","matern05","log_sigma_f",-1.62164411078976,"sigma_f",0.197573599020664
"mixture","multistart_eb","matern05","log_sigma_n",-15.3794766394111,"sigma_n",2.09304304944129e-07
"mixture","multistart_eb","matern15","log_ell",-1.2461662169401,"ell",0.2876053022986
"mixture","multistart_eb","matern15","log_sigma_f",-1.64440626368118,"sigma_f",0.193127195389681
"mixture","multistart_eb","matern15","log_sigma_n",-9.09667602533341,"sigma_n",0.00011203760037975
"mixture","multistart_eb","matern25","log_ell",-1.36728823525403,"ell",0.25479697300165
"mixture","multistart_eb","matern25","log_sigma_f",-1.65814702503816,"sigma_f",0.190491629495265
"mixture","multistart_eb","matern25","log_sigma_n",-8.96751979876265,"sigma_n",0.000127483986317625
"dipole","multistart_eb","rbf","log_ell",-2.30685795931099,"ell",0.0995736249388322
"dipole","multistart_eb","rbf","log_sigma_f",-1.79611848597271,"sigma_f",0.165941744996595
"dipole","multistart_eb","rbf","log_sigma_n",-16.6605660433181,"sigma_n",5.81310412289456e-08
"dipole","multistart_eb","matern05","log_ell",-2.16993112744155,"ell",0.114185480886234
"dipole","multistart_eb","matern05","log_sigma_f",-1.65969411433993,"sigma_f",0.190197149785137
"dipole","multistart_eb","matern05","log_sigma_n",-16.6367946539996,"sigma_n",5.95294520753967e-08
"dipole","multistart_eb","matern15","log_ell",-2.18285058232799,"ell",0.112719755292329
"dipole","multistart_eb","matern15","log_sigma_f",-1.74049912388644,"sigma_f",0.175432816052083
"dipole","multistart_eb","matern15","log_sigma_n",-16.0038520266424,"sigma_n",1.1210252006165e-07
"dipole","multistart_eb","matern25","log_ell",-2.20940686565643,"ell",0.109765735038275
"dipole","multistart_eb","matern25","log_sigma_f",-1.76071290776686,"sigma_f",0.171922255412819
"dipole","multistart_eb","matern25","log_sigma_n",-16.436086692587,"sigma_n",7.2760930657973e-08
"ring","multistart_eb","rbf","log_ell",-2.10998502721849,"ell",0.121239781716554
"ring","multistart_eb","rbf","log_sigma_f",-1.55933761457232,"sigma_f",0.210275308381407
"ring","multistart_eb","rbf","log_sigma_n",-8.18958218406054,"sigma_n",0.000277529816400753
"ring","multistart_eb","matern05","log_ell",-1.90593932621922,"ell",0.148682915246979
"ring","multistart_eb","matern05","log_sigma_f",-1.41918961873663,"sigma_f",0.241909976797815
"ring","multistart_eb","matern05","log_sigma_n",-8.55290839195213,"sigma_n",0.000192983012329364
"ring","multistart_eb","matern15","log_ell",-1.99364568426259,"ell",0.136197984391678
"ring","multistart_eb","matern15","log_sigma_f",-1.51259580286223,"sigma_f",0.220337282829702
"ring","multistart_eb","matern15","log_sigma_n",-8.29712940357719,"sigma_n",0.000249231243532887
"ring","multistart_eb","matern25","log_ell",-2.02751660115705,"ell",0.131662084956009
"ring","multistart_eb","matern25","log_sigma_f",-1.53383858584741,"sigma_f",0.215706069827238
"ring","multistart_eb","matern25","log_sigma_n",-8.25071838593845,"sigma_n",0.000261070940226604
"edge","multistart_eb","rbf","log_ell",-1.66175226863402,"ell",0.189806097265834
"edge","multistart_eb","rbf","log_sigma_f",-0.691023219021964,"sigma_f",0.501063109371039
"edge","multistart_eb","rbf","log_sigma_n",-8.01464341835646,"sigma_n",0.000330586099957647
"edge","multistart_eb","matern05","log_ell",0.0155761771501397,"ell",1.0156981180994
"edge","multistart_eb","matern05","log_sigma_f",-0.457275912092284,"sigma_f",0.633005662049337
"edge","multistart_eb","matern05","log_sigma_n",-8.73995134123737,"sigma_n",0.000160061676123164
"edge","multistart_eb","matern15","log_ell",-1.06097182375665,"ell",0.346119279893572
"edge","multistart_eb","matern15","log_sigma_f",-0.609734776248171,"sigma_f",0.543494997742883
"edge","multistart_eb","matern15","log_sigma_n",-8.20773444629127,"sigma_n",0.000272537470663749
"edge","multistart_eb","matern25","log_ell",-1.29623250550476,"ell",0.273560491655462
"edge","multistart_eb","matern25","log_sigma_f",-0.647168562729201,"sigma_f",0.523526011237008
"edge","multistart_eb","matern25","log_sigma_n",-8.13164376255619,"sigma_n",0.000294084398364174
"sine","multistart_eb","rbf","log_ell",-1.08252133175675,"ell",0.338740371178762
"sine","multistart_eb","rbf","log_sigma_f",-0.421753508347175,"sigma_f",0.655895692282851
"sine","multistart_eb","rbf","log_sigma_n",-10.551266212609,"sigma_n",2.61603353410746e-05
