"source","source_label","hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","rbf","RBF",0.0534279616392727,0.0197103959351755,0.953004164187983,0.129462427451293,0.114122174301011,0.0171851067238447,-0.951637214491423
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.0534955486118113,0.0192048211641382,0.988102320047591,0.212428610782581,0.161419170136823,0.019978695040062,-1.48617606739566
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.0533021670146579,0.0200259158743805,0.9738251041047,0.168590352270648,0.139259741225461,0.0185089104489976,-1.38802937645154
"spike","Hidden narrow spike","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.0533013567313065,0.0200250793850655,0.969066032123736,0.155158909926159,0.130708283759667,0.0180546367890943,-1.29951701536009
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","rbf","RBF",0.110337341453813,0.0723611580518085,0.810826888756692,0.30782826274479,0.0860064693634741,0.0571171149942022,0.239331912361548
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.112838355734119,0.0740544669768812,0.980963712076145,0.593844181348206,0.111569378346222,0.0605879030479067,-0.645400982758786
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.110998820481947,0.0718886164166787,0.933967876264128,0.40322166128057,0.0351290154669839,0.0564560117701363,-0.517426461728699
"mixture","Broad plus sharp source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.110583733152892,0.0714861504246862,0.894110648423557,0.361812127243707,0.0442753569303986,0.0563439071167026,-0.325913170235611
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","rbf","RBF",0.117592032935837,0.0905967789573315,0.99940511600238,1.15136064681391,0.16875260261749,0.0879030880560714,-0.216182750779865
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.115604839945479,0.0734796871791536,1,1.65049351757832,0.186524762046401,0.110735566872646,0.0933146158944571
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.112581940030689,0.0829380478664241,1,1.43779595656488,0.184665749553837,0.0998100051484113,-0.032104561634696
"dipole","Positive-negative dipole","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.114317706678854,0.0861124204342615,0.99940511600238,1.34820704645675,0.18184005056514,0.0959781762896045,-0.0866767339699407
"ring","Ring-shaped source","multistart_eb","Multi-start EB","rbf","RBF",0.225981345049728,0.15157355673561,0.622843545508626,0.287392629215448,0.265661436644854,0.130119445689491,10.0561668287715
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.215366847404656,0.146238908167545,0.841760856632957,0.671476692416713,0.0831658982748364,0.115610612092599,0.087049933807279
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.221104103443098,0.148472131369871,0.773349196906603,0.423599917725119,0.134192073170732,0.121744763760361,1.89187365567409
"ring","Ring-shaped source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.223398997218088,0.149450803973406,0.722784057108864,0.365438487270328,0.181039187983343,0.12487842813717,3.62261735643066
"edge","Moving-edge source","multistart_eb","Multi-start EB","rbf","RBF",0.290771339892441,0.229749574940208,0.510410469958358,0.354244554981903,0.411036213563355,0.192506265738424,10.6339363868831
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.274786516737108,0.176683673844058,0.872694824509221,0.995622858103456,0.0791950475907198,0.148460951115374,0.22845858311999
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.279442326475581,0.204862550278589,0.681142177275431,0.521770184010576,0.217996356335515,0.165945597993917,2.62571882372834
"edge","Moving-edge source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.285036116313772,0.219021720856808,0.620464009518144,0.426117908292397,0.324629312908983,0.179782587478301,5.67666097123085
"sine","Sine-cosine source","multistart_eb","Multi-start EB","rbf","RBF",0.168255927050025,0.135259770075395,0.978584176085663,0.658390596022203,0.0395289262343843,0.0936602557844217,-0.433058782238113
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern05","Matern 0.5",0.219028073482148,0.179651588551674,1,1.69445116309414,0.159606261154075,0.142556548130256,0.200900006923536
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern15","Matern 1.5",0.193162370242146,0.158144991769138,1,1.04155449680491,0.0857662849494349,0.11166371437336,-0.172075500406806
"sine","Sine-cosine source","multistart_eb","Multi-start EB","matern25","Matern 2.5",0.183116903896506,0.149445643345707,1,0.880117006055861,0.0514860945865556,0.10386087196445,-0.285771117124977
