"source","hyper_method","kernel","label","nominal","empirical","mean_width"
"spike","multistart_eb","rbf","RBF",0.5,0.79535990481856,0.0445523902684838
"spike","multistart_eb","rbf","RBF",0.6,0.8459250446163,0.0555920051349671
"spike","multistart_eb","rbf","RBF",0.7,0.88518738845925,0.0684600245483212
"spike","multistart_eb","rbf","RBF",0.8,0.917906008328376,0.0846509312865481
"spike","multistart_eb","rbf","RBF",0.9,0.93575252825699,0.108648294064023
"spike","multistart_eb","rbf","RBF",0.95,0.953004164187983,0.129462427451293
"spike","multistart_eb","rbf","RBF",0.975,0.96192742415229,0.148052433769482
"spike","multistart_eb","rbf","RBF",0.99,0.973230220107079,0.170142470457625
"spike","multistart_eb","matern05","Matern 0.5",0.5,0.903628792385485,0.0731038538215118
"spike","multistart_eb","matern05","Matern 0.5",0.6,0.933372992266508,0.0912182217955255
"spike","multistart_eb","matern05","Matern 0.5",0.7,0.951219512195122,0.112332730007034
"spike","multistart_eb","matern05","Matern 0.5",0.8,0.967281380130875,0.13889960267753
"spike","multistart_eb","matern05","Matern 0.5",0.9,0.983343248066627,0.178275709997798
"spike","multistart_eb","matern05","Matern 0.5",0.95,0.988102320047591,0.212428610782581
"spike","multistart_eb","matern05","Matern 0.5",0.975,0.988697204045211,0.242932049458624
"spike","multistart_eb","matern05","Matern 0.5",0.99,0.989292088042832,0.279178518014638
"spike","multistart_eb","matern15","Matern 1.5",0.5,0.856632956573468,0.0580176296531204
"spike","multistart_eb","matern15","Matern 1.5",0.6,0.894110648423557,0.0723937895623182
"spike","multistart_eb","matern15","Matern 1.5",0.7,0.92325996430696,0.0891509597207342
"spike","multistart_eb","matern15","Matern 1.5",0.8,0.944080904223676,0.110235306154805
"spike","multistart_eb","matern15","Matern 1.5",0.9,0.96133254015467,0.141485483707231
"spike","multistart_eb","matern15","Matern 1.5",0.95,0.9738251041047,0.168590352270648
"spike","multistart_eb","matern15","Matern 1.5",0.975,0.983343248066627,0.192798887330569
"spike","multistart_eb","matern15","Matern 1.5",0.99,0.98750743604997,0.221565280331555
"spike","multistart_eb","matern25","Matern 2.5",0.5,0.836406900654372,0.053395417070049
"spike","multistart_eb","matern25","Matern 2.5",0.6,0.879238548483046,0.0666262411972468
"spike","multistart_eb","matern25","Matern 2.5",0.7,0.914336704342653,0.0820483826199838
"spike","multistart_eb","matern25","Matern 2.5",0.8,0.933372992266508,0.101452958060719
"spike","multistart_eb","matern25","Matern 2.5",0.9,0.956573468173706,0.130213461961022
"spike","multistart_eb","matern25","Matern 2.5",0.95,0.969066032123736,0.155158909926159
"spike","multistart_eb","matern25","Matern 2.5",0.975,0.976204640095181,0.177438772683527
"spike","multistart_eb","matern25","Matern 2.5",0.99,0.984533016061868,0.203913372922663
"mixture","multistart_eb","rbf","RBF",0.5,0.51338488994646,0.105934093524046
"mixture","multistart_eb","rbf","RBF",0.6,0.579417013682332,0.132183450442675
"mixture","multistart_eb","rbf","RBF",0.7,0.640095181439619,0.16278028180882
"mixture","multistart_eb","rbf","RBF",0.8,0.706127305175491,0.201278082225596
"mixture","multistart_eb","rbf","RBF",0.9,0.770969660916121,0.258337621735819
"mixture","multistart_eb","rbf","RBF",0.95,0.810826888756692,0.30782826274479
"mixture","multistart_eb","rbf","RBF",0.975,0.845330160618679,0.352030503209465
"mixture","multistart_eb","rbf","RBF",0.99,0.887566924449732,0.404554913198904
"mixture","multistart_eb","matern05","Matern 0.5",0.5,0.726353361094587,0.204361823325516
"mixture","multistart_eb","matern05","Matern 0.5",0.6,0.806662700773349,0.255000538988813
"mixture","multistart_eb","matern05","Matern 0.5",0.7,0.906603212373587,0.314026146684691
"mixture","multistart_eb","matern05","Matern 0.5",0.8,0.940511600237954,0.388293839223244
"mixture","multistart_eb","matern05","Matern 0.5",0.9,0.966091612135634,0.498369747219537
"mixture","multistart_eb","matern05","Matern 0.5",0.95,0.980963712076145,0.593844181348206
"mixture","multistart_eb","matern05","Matern 0.5",0.975,0.989292088042832,0.679116544153515
"mixture","multistart_eb","matern05","Matern 0.5",0.99,0.991076740035693,0.780443546985726
