"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"dipole","multistart_eb","matern15","log_sigma_f",-0.915457842154706,"sigma_f",0.400333294667363
"dipole","multistart_eb","matern15","log_sigma_n",-8.08897896444868,"sigma_n",0.000306902956041248
"dipole","multistart_eb","matern25","log_ell",-3.37747878311959,"ell",0.0341334040551216
"dipole","multistart_eb","matern25","log_sigma_f",-0.954254003074906,"sigma_f",0.38509932033236
"dipole","multistart_eb","matern25","log_sigma_n",-7.97136414118902,"sigma_n",0.000345207752438827
"ring","multistart_eb","rbf","log_ell",-1.22261613560637,"ell",0.294458814193861
"ring","multistart_eb","rbf","log_sigma_f",-1.47215784062381,"sigma_f",0.229429877547795
"ring","multistart_eb","rbf","log_sigma_n",-6.36193372097738,"sigma_n",0.0017260258303762
"ring","multistart_eb","matern05","log_ell",-1.5032411841292,"ell",0.222408124971187
"ring","multistart_eb","matern05","log_sigma_f",-1.35087772600585,"sigma_f",0.259012818557879
"ring","multistart_eb","matern05","log_sigma_n",-6.39845146244599,"sigma_n",0.00166413225021936
"ring","multistart_eb","matern15","log_ell",-1.31232671939936,"ell",0.269192990611101
"ring","multistart_eb","matern15","log_sigma_f",-1.48257066050762,"sigma_f",0.227053260672696
"ring","multistart_eb","matern15","log_sigma_n",-6.3737012351807,"sigma_n",0.00170583383470552
"ring","multistart_eb","matern25","log_ell",-1.26354346083914,"ell",0.28265068825972
"ring","multistart_eb","matern25","log_sigma_f",-1.49525653286497,"sigma_f",0.224191084971667
"ring","multistart_eb","matern25","log_sigma_n",-6.36698808105187,"sigma_n",0.00171732388424155
"edge","multistart_eb","rbf","log_ell",0.0467720820902337,"ell",1.04788315052327
"edge","multistart_eb","rbf","log_sigma_f",0.00631863776408958,"sigma_f",1.00633864246765
"edge","multistart_eb","rbf","log_sigma_n",-5.32474807470146,"sigma_n",0.00486957762951364
"edge","multistart_eb","matern05","log_ell",0.182321556793955,"ell",1.2
"edge","multistart_eb","matern05","log_sigma_f",-0.352898798332275,"sigma_f",0.702648298958858
"edge","multistart_eb","matern05","log_sigma_n",-5.34155712899952,"sigma_n",0.00478840873207455
"edge","multistart_eb","matern15","log_ell",0.182321556793955,"ell",1.2
"edge","multistart_eb","matern15","log_sigma_f",-0.1840189626876,"sigma_f",0.831920028237495
"edge","multistart_eb","matern15","log_sigma_n",-5.32593074789017,"sigma_n",0.00486382191484648
"edge","multistart_eb","matern25","log_ell",0.182321556793955,"ell",1.2
"edge","multistart_eb","matern25","log_sigma_f",-0.0780766459923935,"sigma_f",0.924893534443971
"edge","multistart_eb","matern25","log_sigma_n",-5.32354011263657,"sigma_n",0.00487546344876964
"sine","multistart_eb","rbf","log_ell",-1.40917621129459,"ell",0.244344488496568
"sine","multistart_eb","rbf","log_sigma_f",-0.578561262017284,"sigma_f",0.560704493375416
"sine","multistart_eb","rbf","log_sigma_n",-5.94968489281964,"sigma_n",0.00260666176685057
"sine","multistart_eb","matern05","log_ell",-1.81735984334552,"ell",0.162454089490043
"sine","multistart_eb","matern05","log_sigma_f",-0.450275611467795,"sigma_f",0.637452438206426
"sine","multistart_eb","matern05","log_sigma_n",-6.04366005141042,"sigma_n",0.002372858217766
"sine","multistart_eb","matern15","log_ell",-1.57046041840173,"ell",0.207949416574528
"sine","multistart_eb","matern15","log_sigma_f",-0.592288582060472,"sigma_f",0.55306011182271
"sine","multistart_eb","matern15","log_sigma_n",-5.98837193053396,"sigma_n",0.00250774350911561
"sine","multistart_eb","matern25","log_ell",-1.4943947390794,"ell",0.22438437473147
"sine","multistart_eb","matern25","log_sigma_f",-0.607055048165209,"sigma_f",0.54495336969872
"sine","multistart_eb","matern25","log_sigma_n",-5.9713079630995,"sigma_n",0.00255090274937405
