"source","hyper_method","kernel","label","nominal","empirical","mean_width"
"spike","multistart_eb","rbf","RBF",0.5,0.709101725163593,0.0645185169452299
"spike","multistart_eb","rbf","RBF",0.6,0.815585960737656,0.080505528518341
"spike","multistart_eb","rbf","RBF",0.7,0.905413444378346,0.0991403430270327
"spike","multistart_eb","rbf","RBF",0.8,0.94883997620464,0.122587194799829
"spike","multistart_eb","rbf","RBF",0.9,0.967281380130875,0.157338961151063
"spike","multistart_eb","rbf","RBF",0.95,0.975014872099941,0.187480935791576
"spike","multistart_eb","rbf","RBF",0.975,0.981558596073766,0.214402042165984
"spike","multistart_eb","rbf","RBF",0.99,0.989292088042832,0.24639171539779
"spike","multistart_eb","matern05","Matern 0.5",0.5,0.945270672218917,0.106719251124839
"spike","multistart_eb","matern05","Matern 0.5",0.6,0.964901844140393,0.1331631618591
"spike","multistart_eb","matern05","Matern 0.5",0.7,0.977394408090422,0.163986769458544
"spike","multistart_eb","matern05","Matern 0.5",0.8,0.988697204045211,0.202769906159472
"spike","multistart_eb","matern05","Matern 0.5",0.9,0.989886972040452,0.260252357025746
"spike","multistart_eb","matern05","Matern 0.5",0.95,0.991076740035693,0.310109810565636
"spike","multistart_eb","matern05","Matern 0.5",0.975,0.991076740035693,0.354639667229388
"spike","multistart_eb","matern05","Matern 0.5",0.99,0.991671624033314,0.407553375303688
"spike","multistart_eb","matern15","Matern 1.5",0.5,0.852468768590125,0.0856277413492584
"spike","multistart_eb","matern15","Matern 1.5",0.6,0.925639500297442,0.106845397252478
"spike","multistart_eb","matern15","Matern 1.5",0.7,0.954788816180845,0.131577166555177
"spike","multistart_eb","matern15","Matern 1.5",0.8,0.969066032123736,0.162695379652973
"spike","multistart_eb","matern15","Matern 1.5",0.9,0.984533016061868,0.208817259098518
"spike","multistart_eb","matern15","Matern 1.5",0.95,0.989886972040452,0.248821111178144
"spike","multistart_eb","matern15","Matern 1.5",0.975,0.991076740035693,0.284550288515257
"spike","multistart_eb","matern15","Matern 1.5",0.99,0.991076740035693,0.327006370815873
"spike","multistart_eb","matern25","Matern 2.5",0.5,0.800118976799524,0.0785040839073868
