"source","source_label","RMSE","MAE","delta","tau","residual_norm","target_norm","discrepancy_ratio","discrepancy_status"
"spike","Hidden narrow spike",0.0547378722186312,0.0168598139540971,1.89056767284002e-05,1.05,0.00163824733883177,0.0016382473388318,1.04999999999998,"root located"
"mixture","Broad plus sharp source",0.112569204289265,0.0709758772918997,8.79097119045041e-05,1.05,0.0153838664133934,0.0153838664133935,1.05,"root located"
"dipole","Positive-negative dipole",0.110278967702162,0.0546968343225384,1.33221353293081e-05,1.05,0.00427263153032975,0.00427263153032749,1.05000000000055,"root located"
"ring","Ring-shaped source",0.213334525891617,0.135583950445117,4.21208146073612e-05,1.05,0.0125394842545706,0.0125394842545056,1.05000000000545,"root located"
"edge","Moving-edge source",0.441029493698491,0.330958166225815,5.47274234233783e-05,1.05,0.0361503228473558,0.0361503228473583,1.04999999999993,"root located"
"sine","Sine-cosine source",0.312683579815727,0.22636427831962,2.78820603313945e-05,1.05,0.0208242582951328,0.0208242582951895,1.04999999999715,"root located"
