"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"dipole","multistart_eb","rbf","log_sigma_n",-7.56412624339012,"sigma_n",0.000518730413941178
"dipole","multistart_eb","matern05","log_ell",-2.68117391016232,"ell",0.0684827143946185
"dipole","multistart_eb","matern05","log_sigma_f",-1.41962880930817,"sigma_f",0.241803755544238
"dipole","multistart_eb","matern05","log_sigma_n",-7.78966460537107,"sigma_n",0.000413991711292882
"dipole","multistart_eb","matern15","log_ell",-2.46069425220174,"ell",0.0853756581489727
"dipole","multistart_eb","matern15","log_sigma_f",-1.61112951552998,"sigma_f",0.199661965371644
"dipole","multistart_eb","matern15","log_sigma_n",-7.65858325407391,"sigma_n",0.000471975606870217
"dipole","multistart_eb","matern25","log_ell",-2.39322634201001,"ell",0.0913345315662249
"dipole","multistart_eb","matern25","log_sigma_f",-1.6708864935034,"sigma_f",0.188080259785101
"dipole","multistart_eb","matern25","log_sigma_n",-7.62522279013782,"sigma_n",0.000487986512829352
"ring","multistart_eb","rbf","log_ell",-1.30503717169495,"ell",0.271162455290191
"ring","multistart_eb","rbf","log_sigma_f",-1.62753801435532,"sigma_f",0.196412544214535
"ring","multistart_eb","rbf","log_sigma_n",-6.24720188188865,"sigma_n",0.00193586333917452
"ring","multistart_eb","matern05","log_ell",-1.38475171710284,"ell",0.250385958626106
"ring","multistart_eb","matern05","log_sigma_f",-1.47118096825066,"sigma_f",0.22965411076253
"ring","multistart_eb","matern05","log_sigma_n",-6.2649022959613,"sigma_n",0.00190189923261272
"ring","multistart_eb","matern15","log_ell",-1.29469841098418,"ell",0.273980481376356
"ring","multistart_eb","matern15","log_sigma_f",-1.59573815713057,"sigma_f",0.202758805391767
"ring","multistart_eb","matern15","log_sigma_n",-6.25230321096856,"sigma_n",0.00192601300947604
"ring","multistart_eb","matern25","log_ell",-1.28412839140064,"ell",0.276891819776161
"ring","multistart_eb","matern25","log_sigma_f",-1.61550311642004,"sigma_f",0.198790630446721
"ring","multistart_eb","matern25","log_sigma_n",-6.24920436603165,"sigma_n",0.00193199068229589
"edge","multistart_eb","rbf","log_ell",-0.515019975339903,"ell",0.597488659459972
"edge","multistart_eb","rbf","log_sigma_f",-0.311662093667349,"sigma_f",0.73222891121587
"edge","multistart_eb","rbf","log_sigma_n",-5.48781195674579,"sigma_n",0.00413688596416171
"edge","multistart_eb","matern05","log_ell",0.182321556793955,"ell",1.2
"edge","multistart_eb","matern05","log_sigma_f",-0.296384383461487,"sigma_f",0.743501583374484
"edge","multistart_eb","matern05","log_sigma_n",-5.50172845399663,"sigma_n",0.00407971374324578
"edge","multistart_eb","matern15","log_ell",-0.00834648455330737,"ell",0.991688250642787
"edge","multistart_eb","matern15","log_sigma_f",-0.172397857756231,"sigma_f",0.841644251853809
"edge","multistart_eb","matern15","log_sigma_n",-5.49250128772252,"sigma_n",0.00411753215034765
"edge","multistart_eb","matern25","log_ell",-0.199907562492231,"ell",0.81880643800634
"edge","multistart_eb","matern25","log_sigma_f",-0.211552310891006,"sigma_f",0.809326943331853
"edge","multistart_eb","matern25","log_sigma_n",-5.49008833456883,"sigma_n",0.0041274795590244
"sine","multistart_eb","rbf","log_ell",-1.36293624081015,"ell",0.255908264425548
"sine","multistart_eb","rbf","log_sigma_f",-0.596168751984611,"sigma_f",0.550918302589665
"sine","multistart_eb","rbf","log_sigma_n",-5.95736783715,"sigma_n",0.00258671166550066
"sine","multistart_eb","matern05","log_ell",-1.51707893992485,"ell",0.219351691511997
"sine","multistart_eb","matern05","log_sigma_f",-0.554035604139807,"sigma_f",0.574626161155069
"sine","multistart_eb","matern05","log_sigma_n",-5.9675971194853,"sigma_n",0.00256038633572224
"sine","multistart_eb","matern15","log_ell",-1.30240241292439,"ell",0.271877844973284
"sine","multistart_eb","matern15","log_sigma_f",-0.607252969274131,"sigma_f",0.54484552259644
"sine","multistart_eb","matern15","log_sigma_n",-5.95344603020969,"sigma_n",0.00259687616784291
"sine","multistart_eb","matern25","log_ell",-1.2827435029065,"ell",0.277275549721755
"sine","multistart_eb","matern25","log_sigma_f",-0.594423529008686,"sigma_f",0.551880617351866
"sine","multistart_eb","matern25","log_sigma_n",-5.95329772455314,"sigma_n",0.00259726132782797
