"source","hyper_method","kernel","label","nominal","empirical","mean_width"
"spike","multistart_eb","rbf","RBF",0.5,0.844735276621059,0.119751288144731
"spike","multistart_eb","rbf","RBF",0.6,0.908982748364069,0.149424400920865
"spike","multistart_eb","rbf","RBF",0.7,0.938132064247472,0.184012037887913
"spike","multistart_eb","rbf","RBF",0.8,0.963712076145152,0.22753118302131
"spike","multistart_eb","rbf","RBF",0.9,0.982153480071386,0.292033111814833
"spike","multistart_eb","rbf","RBF",0.95,0.988697204045211,0.347978915613941
"spike","multistart_eb","rbf","RBF",0.975,0.991671624033314,0.397946542262169
"spike","multistart_eb","rbf","RBF",0.99,0.992266508030934,0.457321815566883
"spike","multistart_eb","matern05","Matern 0.5",0.5,0.97441998810232,0.143255139534587
"spike","multistart_eb","matern05","Matern 0.5",0.6,0.982153480071386,0.178752260083581
"spike","multistart_eb","matern05","Matern 0.5",0.7,0.986317668054729,0.220128489405621
"spike","multistart_eb","matern05","Matern 0.5",0.8,0.988102320047591,0.272189233846014
"spike","multistart_eb","matern05","Matern 0.5",0.9,0.989292088042832,0.349351099515454
"spike","multistart_eb","matern05","Matern 0.5",0.95,0.991076740035693,0.416277510527664
"spike","multistart_eb","matern05","Matern 0.5",0.975,0.992266508030934,0.476052394277164
"spike","multistart_eb","matern05","Matern 0.5",0.99,0.992266508030934,0.547081384394505
"spike","multistart_eb","matern15","Matern 1.5",0.5,0.944675788221297,0.137847676693763
"spike","multistart_eb","matern15","Matern 1.5",0.6,0.96192742415229,0.172004884685702
"spike","multistart_eb","matern15","Matern 1.5",0.7,0.976799524092802,0.211819282276753
"spike","multistart_eb","matern15","Matern 1.5",0.8,0.982748364069007,0.261914885766939
"spike","multistart_eb","matern15","Matern 1.5",0.9,0.989886972040452,0.336164116520161
"spike","multistart_eb","matern15","Matern 1.5",0.95,0.991671624033314,0.400564251115385
"spike","multistart_eb","matern15","Matern 1.5",0.975,0.991671624033314,0.458082807701056
"spike","multistart_eb","matern15","Matern 1.5",0.99,0.992266508030934,0.526430661030365
"spike","multistart_eb","matern25","Matern 2.5",0.5,0.925044616299821,0.13549715309042
"spike","multistart_eb","matern25","Matern 2.5",0.6,0.953599048185604,0.169071925995058
"spike","multistart_eb","matern25","Matern 2.5",0.7,0.966686496133254,0.208207424358097
"spike","multistart_eb","matern25","Matern 2.5",0.8,0.980368828078525,0.25744881759787
"spike","multistart_eb","matern25","Matern 2.5",0.9,0.989292088042832,0.330431980082105
"spike","multistart_eb","matern25","Matern 2.5",0.95,0.991671624033314,0.393733989267781
"spike","multistart_eb","matern25","Matern 2.5",0.975,0.991671624033314,0.450271762367451
"spike","multistart_eb","matern25","Matern 2.5",0.99,0.992266508030934,0.51745417536188
"mixture","multistart_eb","rbf","RBF",0.5,0.798334324806663,0.148477732522859
"mixture","multistart_eb","rbf","RBF",0.6,0.888161808447353,0.185268956819092
"mixture","multistart_eb","rbf","RBF",0.7,0.946460440214158,0.228153622109576
"mixture","multistart_eb","rbf","RBF",0.8,0.985722784057109,0.28211232343837
"mixture","multistart_eb","rbf","RBF",0.9,0.98691255205235,0.362087247123854
"mixture","multistart_eb","rbf","RBF",0.95,0.98691255205235,0.431453566442448
"mixture","multistart_eb","rbf","RBF",0.975,0.988697204045211,0.493407638245927
"mixture","multistart_eb","rbf","RBF",0.99,0.988697204045211,0.567026102688281
"mixture","multistart_eb","matern05","Matern 0.5",0.5,0.939321832242713,0.257632808718229
"mixture","multistart_eb","matern05","Matern 0.5",0.6,0.977989292088043,0.321471515644613
"mixture","multistart_eb","matern05","Matern 0.5",0.7,0.988102320047591,0.395883325294437
"mixture","multistart_eb","matern05","Matern 0.5",0.8,0.989292088042832,0.489510373215479
"mixture","multistart_eb","matern05","Matern 0.5",0.9,0.991076740035693,0.62827976217382
"mixture","multistart_eb","matern05","Matern 0.5",0.95,0.992266508030934,0.748641511864088
"mixture","multistart_eb","matern05","Matern 0.5",0.975,0.992266508030934,0.856141816852944
"mixture","multistart_eb","matern05","Matern 0.5",0.99,0.993456276026175,0.983881724013006
"mixture","multistart_eb","matern15","Matern 1.5",0.5,0.861392028554432,0.185594912431437
"mixture","multistart_eb","matern15","Matern 1.5",0.6,0.932183224271267,0.231583384476923
"mixture","multistart_eb","matern15","Matern 1.5",0.7,0.978584176085663,0.285188565294278
"mixture","multistart_eb","matern15","Matern 1.5",0.8,0.98691255205235,0.352636123105614
"mixture","multistart_eb","matern15","Matern 1.5",0.9,0.988697204045211,0.452603564053927
