"hyper_method","hyper_label","kernel","label","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD"
"multistart_eb","Multi-start EB","matern05","Matern 0.5",0.159741677032971,0.117906032244871,0.96956176878842,1.01628863902541,0.12806575946857,0.100037655638318,-0.257573372779264
"multistart_eb","Multi-start EB","matern15","Matern 1.5",0.157754506386847,0.116241830484468,0.903133055720801,0.680304912914905,0.175711010311323,0.094676162437893,0.189892201039654
"multistart_eb","Multi-start EB","matern25","Matern 2.5",0.157816514422282,0.116564147965725,0.875867539163196,0.602676060577621,0.185965075351973,0.0947236819234167,0.870489093130644
"multistart_eb","Multi-start EB","rbf","RBF",0.158886603221973,0.117885023571172,0.838092405314297,0.494192541252405,0.195557579813603,0.0953259891973209,2.98407622569131
