"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"spike","multistart_eb","rbf","log_ell",-2.95792210830068,"ell",0.0519267032156668
"spike","multistart_eb","rbf","log_sigma_f",-2.68698730057038,"sigma_f",0.0680857526045302
"spike","multistart_eb","rbf","log_sigma_n",-8.30068712636995,"sigma_n",0.00024834612329693
"spike","multistart_eb","matern05","log_ell",-3.33065332357029,"ell",0.0357697282256132
"spike","multistart_eb","matern05","log_sigma_f",-2.41108199473276,"sigma_f",0.0897181674515913
"spike","multistart_eb","matern05","log_sigma_n",-8.36015892886905,"sigma_n",0.000234007140323518
"spike","multistart_eb","matern15","log_ell",-3.13798521977999,"ell",0.0433700911358567
"spike","multistart_eb","matern15","log_sigma_f",-2.5282238551119,"sigma_f",0.0798006319717772
"spike","multistart_eb","matern15","log_sigma_n",-8.32822966208026,"sigma_n",0.000241599379046121
"spike","multistart_eb","matern25","log_ell",-3.07421080892009,"ell",0.0462260952121393
"spike","multistart_eb","matern25","log_sigma_f",-2.57774042529869,"sigma_f",0.0759454146299578
"spike","multistart_eb","matern25","log_sigma_n",-8.31760118476742,"sigma_n",0.000244180907119675
"mixture","multistart_eb","rbf","log_ell",-1.2486928679153,"ell",0.286879541339495
"mixture","multistart_eb","rbf","log_sigma_f",-1.45702071707642,"sigma_f",0.232929204000927
"mixture","multistart_eb","rbf","log_sigma_n",-6.10333113340433,"sigma_n",0.00223540885803245
"mixture","multistart_eb","matern05","log_ell",-1.12895626793367,"ell",0.323370592604144
"mixture","multistart_eb","matern05","log_sigma_f",-1.34785599895369,"sigma_f",0.259796668292112
"mixture","multistart_eb","matern05","log_sigma_n",-6.10353012291691,"sigma_n",0.00223496407936799
"mixture","multistart_eb","matern15","log_ell",-1.12687721209247,"ell",0.324043597488516
"mixture","multistart_eb","matern15","log_sigma_f",-1.43191027060788,"sigma_f",0.238852213800628
"mixture","multistart_eb","matern15","log_sigma_n",-6.10077156265291,"sigma_n",0.00224113787394594
"mixture","multistart_eb","matern25","log_ell",-1.15394789079056,"ell",0.315389186274578
"mixture","multistart_eb","matern25","log_sigma_f",-1.44274366992765,"sigma_f",0.236278598064058
"mixture","multistart_eb","matern25","log_sigma_n",-6.10109658666192,"sigma_n",0.00224040956869417
"dipole","multistart_eb","rbf","log_ell",-2.40485985681492,"ell",0.0902781465902955
"dipole","multistart_eb","rbf","log_sigma_f",-1.76180544548778,"sigma_f",0.171734526432884
"dipole","multistart_eb","rbf","log_sigma_n",-7.36878090867593,"sigma_n",0.000630636514170174
"dipole","multistart_eb","matern05","log_ell",-2.89968804545474,"ell",0.0550403874775868
"dipole","multistart_eb","matern05","log_sigma_f",-1.33670230850087,"sigma_f",0.262710580137622
"dipole","multistart_eb","matern05","log_sigma_n",-7.57229698712869,"sigma_n",0.000514509269089876
"dipole","multistart_eb","matern15","log_ell",-2.65137321885,"ell",0.0705542600669545
"dipole","multistart_eb","matern15","log_sigma_f",-1.54385246404349,"sigma_f",0.213556794767504
"dipole","multistart_eb","matern15","log_sigma_n",-7.46073232449127,"sigma_n",0.000575234758698632
"dipole","multistart_eb","matern25","log_ell",-2.57034473978081,"ell",0.0765091651241887
"dipole","multistart_eb","matern25","log_sigma_f",-1.61683516594842,"sigma_f",0.198526007765574
"dipole","multistart_eb","matern25","log_sigma_n",-7.4304098323151,"sigma_n",0.000592944454305927
"ring","multistart_eb","rbf","log_ell",-1.18540230705799,"ell",0.305623200392087
"ring","multistart_eb","rbf","log_sigma_f",-1.60232012477099,"sigma_f",0.201428635864423
"ring","multistart_eb","rbf","log_sigma_n",-6.25248669665403,"sigma_n",0.00192565964607833
"ring","multistart_eb","matern05","log_ell",-1.41941165479514,"ell",0.241856270022693
"ring","multistart_eb","matern05","log_sigma_f",-1.46192356920733,"sigma_f",0.231789981558377
"ring","multistart_eb","matern05","log_sigma_n",-6.27632905351243,"sigma_n",0.00188029038584463
"ring","multistart_eb","matern15","log_ell",-1.22674206765789,"ell",0.29324640002371
"ring","multistart_eb","matern15","log_sigma_f",-1.60219858749099,"sigma_f",0.201453118440682
"ring","multistart_eb","matern15","log_sigma_n",-6.25596779806223,"sigma_n",0.00191896788368199
"ring","multistart_eb","matern25","log_ell",-1.18780209564531,"ell",0.304890648659972
"ring","multistart_eb","matern25","log_sigma_f",-1.61555311190038,"sigma_f",0.198780692062104
"ring","multistart_eb","matern25","log_sigma_n",-6.25192361252376,"sigma_n",0.00192674425980105
"edge","multistart_eb","rbf","log_ell",-0.81758523827196,"ell",0.441496477138166
"edge","multistart_eb","rbf","log_sigma_f",-0.545231626275031,"sigma_f",0.579707492300731
"edge","multistart_eb","rbf","log_sigma_n",-5.41362151546108,"sigma_n",0.00445547538543734
"edge","multistart_eb","matern05","log_ell",0.0667916860361357,"ell",1.06907275219427
"edge","multistart_eb","matern05","log_sigma_f",-0.419264239033277,"sigma_f",0.657530427106254
"edge","multistart_eb","matern05","log_sigma_n",-5.42318313503567,"sigma_n",0.0044130768471465
"edge","multistart_eb","matern15","log_ell",-0.409044453936622,"ell",0.66428470159582
"edge","multistart_eb","matern15","log_sigma_f",-0.477869614803919,"sigma_f",0.620103043968233
"edge","multistart_eb","matern15","log_sigma_n",-5.41724108667828,"sigma_n",0.00443937762604169
"edge","multistart_eb","matern25","log_ell",-0.566370241440695,"ell",0.567581889453188
"edge","multistart_eb","matern25","log_sigma_f",-0.504138673381176,"sigma_f",0.60402561477348
"edge","multistart_eb","matern25","log_sigma_n",-5.41604745916284,"sigma_n",0.00444467975308038
"sine","multistart_eb","rbf","log_ell",-1.34227593263105,"ell",0.261250403127889
"sine","multistart_eb","rbf","log_sigma_f",-0.492898264271621,"sigma_f",0.610853411521531
"sine","multistart_eb","rbf","log_sigma_n",-5.71732134394779,"sigma_n",0.00328850789660257
"sine","multistart_eb","matern05","log_ell",-1.87128520704037,"ell",0.153925708232795
"sine","multistart_eb","matern05","log_sigma_f",-0.386477579017032,"sigma_f",0.679445959050134
"sine","multistart_eb","matern05","log_sigma_n",-5.78372815757173,"sigma_n",0.00307722162912327
"sine","multistart_eb","matern15","log_ell",-1.55535830165694,"ell",0.211113726689879
"sine","multistart_eb","matern15","log_sigma_f",-0.541493282225638,"sigma_f",0.581878694176184
"sine","multistart_eb","matern15","log_sigma_n",-5.74012286843887,"sigma_n",0.00321437330601269
"sine","multistart_eb","matern25","log_ell",-1.44780383825335,"ell",0.235086008482823
"sine","multistart_eb","matern25","log_sigma_f",-0.548254699828857,"sigma_f",0.577957640210245
"sine","multistart_eb","matern25","log_sigma_n",-5.72774155990996,"sigma_n",0.0032544188501905
